Date;Time;Latitude;Longitude;Altitude;Satellites;HDOP;PDOP;Temperature;Speed;TTFF;SNR;tbd
05/31/2018;19:48:26;16.3306617;-89.42152;580;5;1.3;1.6;31;3;0;;
05/31/2018;20:03:31;16.3307083;-89.4215483;574;5;1.4;1.7;30;4;0;;
05/31/2018;20:19:00;16.3342983;-89.42413;494;7;1.0;1.3;30;28;0;;
05/31/2018;20:34:13;16.346025;-89.42019;478;6;1.1;1.3;30;12;0;;
05/31/2018;20:49:18;16.34647;-89.419115;502;5;1.8;2.1;29;4;0;;
05/31/2018;21:04:23;16.3460333;-89.4193383;534;5;1.9;2.1;28;4;0;;
05/31/2018;21:20:00;16.3446833;-89.4188033;538;5;1.3;1.6;27;36;0;;
05/31/2018;21:35:13;16.3448033;-89.418365;462;4;1.6;1.9;26;12;0;;
05/31/2018;21:50:26;16.3444783;-89.419245;464;5;1.4;1.7;26;11;0;;
05/31/2018;22:05:32;16.3446117;-89.41922;514;8;0.9;1.2;26;5;0;;
05/31/2018;22:20:38;16.344705;-89.4192533;530;5;1.1;1.4;26;5;0;;
05/31/2018;22:35:49;16.34415;-89.41942;646;6;1.2;1.5;26;10;0;;
05/31/2018;22:51:00;16.3435383;-89.4181117;460;5;1.3;1.6;26;9;0;;
05/31/2018;23:06:09;16.34299;-89.4177317;468;6;1.2;1.5;25;8;0;;
05/31/2018;23:21:19;16.3442417;-89.4168767;44;4;1.7;2.0;24;10;0;;
05/31/2018;23:36:27;16.3430767;-89.4166783;550;5;1.7;1.9;25;7;0;;
05/31/2018;23:51:37;16.34231;-89.418475;580;5;1.6;1.8;25;9;0;;
06/01/2018;00:06:49;16.3424117;-89.4185617;534;4;2.1;2.3;24;11;0;;
06/01/2018;00:22:06;16.3421583;-89.418665;524;7;0.9;1.2;24;16;0;;
06/01/2018;14:22:36;16.3338617;-89.4245517;450;6;1.6;1.8;24;4;0;;
06/01/2018;14:37:40;16.3494717;-89.4242667;516;5;1.6;1.8;25;3;0;;
06/01/2018;14:52:44;16.34732;-89.4274783;470;8;1.0;1.3;25;3;0;;
06/01/2018;15:07:56;16.3459233;-89.4263583;442;7;1.0;1.3;26;11;0;;
06/01/2018;15:23:01;16.3457133;-89.4262233;508;7;1.2;1.5;27;5;0;;
06/01/2018;15:38:06;16.34575;-89.4265567;470;7;1.1;1.4;27;3;0;;
06/01/2018;15:53:10;16.3455417;-89.4264917;476;6;1.3;1.6;27;3;0;;
06/01/2018;16:08:15;16.345105;-89.427025;468;6;1.1;1.4;27;4;0;;
06/01/2018;16:23:20;16.3446933;-89.4277783;460;6;1.3;1.6;28;4;0;;
06/01/2018;16:38:25;16.3454683;-89.4277367;470;8;0.9;1.3;27;4;0;;
06/01/2018;16:53:29;16.3456917;-89.42879;446;6;1.2;1.5;27;3;0;;
06/01/2018;17:08:40;16.345695;-89.4287267;450;5;1.5;1.8;28;10;0;;
06/01/2018;17:23:46;16.34523;-89.428895;472;6;1.1;1.4;28;4;0;;
06/01/2018;17:38:53;16.345315;-89.4288067;492;6;1.1;1.4;29;6;0;;
06/01/2018;17:54:03;16.3463117;-89.42909;504;5;2.0;3.3;30;9;0;;
06/01/2018;18:09:09;16.3447983;-89.42758;498;8;0.9;1.2;30;4;0;;
06/01/2018;18:24:17;16.3450317;-89.4280317;428;7;1.0;1.3;30;7;0;;
06/01/2018;18:39:39;16.34511;-89.4279267;502;6;1.3;1.6;30;21;0;;
06/01/2018;18:55:03;16.3452733;-89.4276283;492;6;1.0;1.4;30;23;0;;
06/01/2018;19:10:08;16.3347917;-89.4244317;514;6;1.1;1.5;30;3;0;;
06/01/2018;19:25:26;16.33186;-89.4225;540;6;1.0;1.4;30;17;0;;
06/01/2018;19:40:30;16.3314467;-89.4226883;538;5;1.2;1.5;29;3;0;;
06/01/2018;19:55:40;16.3315617;-89.4226283;528;6;1.0;1.4;28;10;0;;
06/01/2018;20:10:46;16.3317267;-89.422565;518;6;1.1;1.4;28;4;0;;
06/01/2018;20:25:52;16.3317117;-89.4224283;596;5;1.4;1.7;28;5;0;;
06/01/2018;20:40:56;16.3342;-89.4241433;480;6;1.3;1.6;28;3;0;;
06/01/2018;20:56:01;16.3420833;-89.4251367;494;7;1.2;1.4;27;3;0;;
06/01/2018;21:11:06;16.3443717;-89.4280383;464;6;1.3;1.6;26;5;0;;
06/01/2018;21:26:13;16.3443933;-89.42824;544;6;1.2;1.5;25;6;0;;
06/01/2018;21:41:25;16.3446833;-89.4282217;700;6;1.2;1.5;24;11;0;;
06/01/2018;21:56:37;16.3437633;-89.426905;488;6;1.1;1.5;24;11;0;;
06/01/2018;22:11:59;16.343745;-89.4269467;562;7;0.9;1.3;24;21;0;;
06/01/2018;22:27:13;16.3439217;-89.4269833;430;6;1.0;1.3;26;12;0;;
06/01/2018;22:43:29;16.3437;-89.4269967;506;6;1.3;3.6;27;63;0;;
06/01/2018;22:58:43;16.343845;-89.4267833;490;6;1.0;1.4;27;13;0;;
06/01/2018;23:31:11;16.3440267;-89.4267783;594;7;1.3;1.6;28;56;0;;
06/01/2018;23:46:16;16.3439367;-89.426985;508;8;0.9;1.2;27;5;0;;
06/02/2018;00:01:24;16.3434;-89.427;510;7;1.2;1.5;27;7;0;;
06/02/2018;00:16:34;16.3443417;-89.4272267;526;5;2.0;2.2;28;8;0;;
06/02/2018;00:31:45;16.3440117;-89.426785;530;6;1.3;1.5;28;11;0;;
06/02/2018;00:46:50;16.3436533;-89.4267817;528;7;0.9;1.3;28;4;0;;
06/02/2018;01:01:58;16.3436267;-89.42654;482;6;1.2;1.5;27;6;0;;
06/02/2018;01:17:24;16.3437317;-89.426635;508;6;1.1;1.4;27;25;0;;
06/02/2018;01:32:44;16.343745;-89.426925;502;7;1.0;1.4;28;19;0;;
06/02/2018;01:48:17;16.3438333;-89.4268383;478;6;1.1;1.5;28;32;0;;
06/02/2018;02:03:31;16.34381;-89.4267817;484;6;1.1;1.5;27;13;0;;
06/02/2018;02:19:26;16.3437167;-89.4265617;468;6;1.2;1.5;28;54;0;;
06/02/2018;02:35:09;16.3437117;-89.4266767;494;8;0.9;1.2;27;42;0;;
06/02/2018;02:50:14;16.3437883;-89.426865;530;7;1.0;1.3;26;4;0;;
06/02/2018;03:05:48;16.3439583;-89.42681;528;6;1.1;1.4;27;33;0;;
06/02/2018;03:21:24;16.343865;-89.4269033;526;6;1.2;1.5;26;35;0;;
06/02/2018;03:36:38;16.343695;-89.4264867;466;6;1.3;1.5;26;12;0;;
06/02/2018;03:52:01;16.3438033;-89.426875;496;5;1.6;1.9;26;22;0;;
06/02/2018;04:07:13;16.34377;-89.4267767;492;6;1.1;1.4;27;11;0;;
06/02/2018;04:22:25;16.34397;-89.427185;600;5;1.4;1.7;26;11;0;;
06/02/2018;04:37:34;16.3437067;-89.426655;510;7;1.0;1.3;26;8;0;;
06/02/2018;04:52:56;16.3436767;-89.4270633;544;6;1.1;1.5;26;20;0;;
06/02/2018;05:08:07;16.34366;-89.4264367;434;5;1.4;1.7;26;10;0;;
06/02/2018;05:23:19;16.3440417;-89.4275183;574;8;0.9;1.2;28;11;0;;
06/02/2018;05:54:59;16.3440683;-89.42711;562;8;1.2;1.5;28;8;0;;
06/02/2018;06:10:07;16.3441617;-89.4268;504;8;0.9;1.2;27;6;0;;
06/02/2018;06:25:37;16.3438067;-89.4269033;542;7;1.4;1.7;26;29;0;;
06/02/2018;06:40:56;16.3436517;-89.4267933;406;6;1.2;1.5;28;18;0;;
06/02/2018;06:56:08;16.3438633;-89.4268717;488;8;1.0;1.3;28;11;0;;
06/02/2018;07:11:32;16.3435367;-89.4267683;560;6;1.1;1.5;28;23;0;;
06/02/2018;07:26:46;16.3436333;-89.4269867;536;6;1.1;1.5;28;13;0;;
06/02/2018;07:42:11;16.343315;-89.42712;394;6;1.2;1.5;27;25;0;;
06/02/2018;08:13:55;16.3438583;-89.42692;482;7;1.3;1.6;27;12;0;;
06/02/2018;08:29:00;16.3436217;-89.4271217;526;8;1.0;1.3;27;4;0;;
06/02/2018;08:44:13;16.3434433;-89.42655;296;6;1.5;1.7;27;12;0;;
06/02/2018;08:59:25;16.3436867;-89.4270383;458;8;0.9;1.3;27;11;0;;
06/02/2018;09:14:37;16.3437167;-89.427;476;6;1.1;1.5;26;11;0;;
06/02/2018;09:29:48;16.3437767;-89.4269217;438;7;1.0;1.3;25;10;0;;
06/02/2018;09:44:55;16.3436917;-89.4266967;448;6;1.2;1.5;25;6;0;;
06/02/2018;10:00:08;16.3436617;-89.4269033;422;6;1.8;2.1;25;11;0;;
06/02/2018;10:15:23;16.343735;-89.4268067;432;6;1.1;1.4;25;14;0;;
06/02/2018;10:30:37;16.3437467;-89.4266833;520;5;1.1;1.5;25;13;0;;
06/02/2018;10:45:50;16.3436533;-89.426875;434;5;1.6;1.9;28;12;0;;
06/02/2018;11:00:54;16.34356;-89.4272917;522;5;1.6;1.9;30;3;0;;
06/02/2018;11:15:58;16.3436117;-89.426975;476;7;1.3;1.5;30;3;0;;
06/02/2018;11:47:54;16.3438617;-89.4271417;482;6;1.3;1.6;30;24;0;;
06/02/2018;12:19:48;16.3435733;-89.427135;538;6;1.1;1.4;28;22;0;;
06/02/2018;12:35:44;16.3437117;-89.426845;542;6;1.2;1.5;31;55;0;;
06/02/2018;12:51:51;16.3435683;-89.42679;546;5;1.3;1.6;30;63;0;;
06/02/2018;13:07:20;16.3436883;-89.4276167;586;5;1.5;1.8;30;28;0;;
06/02/2018;13:55:44;16.3437367;-89.42695;510;7;1.0;1.3;30;22;0;;
06/02/2018;14:11:25;16.3436667;-89.4268783;498;5;1.3;1.5;30;40;0;;
06/02/2018;14:44:04;16.3436117;-89.42686;490;6;1.2;1.4;30;63;0;;
06/02/2018;15:16:18;16.3439517;-89.426465;516;7;0.9;1.3;30;43;0;;
06/02/2018;15:48:27;16.343815;-89.4266467;520;6;1.3;2.7;30;38;0;;
06/02/2018;17:42:44;16.3435;-89.4268783;464;6;1.4;1.7;30;13;0;;
06/02/2018;17:57:58;16.3435267;-89.4267817;506;6;1.5;1.8;30;13;0;;
06/02/2018;18:13:09;16.3436233;-89.42702;536;7;1.2;1.5;30;10;0;;
06/02/2018;18:28:19;16.3437583;-89.4270967;556;6;1.2;1.6;30;10;0;;
06/02/2018;18:43:27;16.34367;-89.4270467;562;6;1.2;1.5;30;6;0;;
06/02/2018;18:58:35;16.34378;-89.4270083;406;6;1.1;1.4;30;7;0;;
06/02/2018;19:30:45;16.3437733;-89.4269683;480;6;1.0;1.4;30;38;0;;
06/02/2018;19:45:54;16.3437883;-89.4269;488;6;1.1;1.4;30;8;0;;
06/02/2018;20:01:03;16.3444433;-89.4262717;502;7;0.9;1.2;29;7;0;;
06/02/2018;21:22:14;16.343965;-89.4266817;600;6;1.3;1.5;28;8;0;;
06/02/2018;21:37:48;16.3434317;-89.42688;558;7;1.1;1.4;26;34;0;;
06/02/2018;21:54:06;16.3437767;-89.4268167;522;6;1.1;1.4;28;63;0;;
06/02/2018;22:09:36;16.343725;-89.42703;550;6;1.1;1.5;28;29;0;;
06/02/2018;22:41:26;16.34355;-89.42697;462;6;1.2;1.6;28;19;0;;
06/02/2018;22:56:35;16.3440283;-89.4268583;538;7;1.1;1.4;27;8;0;;
06/02/2018;23:12:28;16.3439017;-89.426845;446;6;1.3;1.6;29;52;0;;
06/02/2018;23:28:07;16.3443017;-89.4264817;598;6;1.3;1.6;31;38;0;;
06/02/2018;23:43:44;16.34401;-89.42706;476;6;1.5;1.7;30;36;0;;
06/03/2018;00:48:55;16.343755;-89.4268367;472;6;1.0;1.4;28;39;0;;
06/03/2018;01:04:06;16.3435917;-89.4269583;468;7;1.0;1.4;27;10;0;;
06/03/2018;01:19:15;16.3438317;-89.4268983;548;5;1.4;1.7;27;8;0;;
06/03/2018;01:34:45;16.3436217;-89.4268583;506;5;1.2;1.6;27;29;0;;
06/03/2018;02:06:26;16.3439133;-89.4267433;472;6;1.2;1.5;27;10;0;;
06/03/2018;02:21:37;16.34373;-89.4268433;496;5;1.6;1.8;26;10;0;;
06/03/2018;02:36:42;16.3439533;-89.4274317;594;7;1.1;1.4;26;4;0;;
06/03/2018;02:51:50;16.3439167;-89.4268633;530;7;1.0;1.2;25;6;0;;
06/03/2018;03:07:10;16.3440917;-89.426775;518;6;1.6;1.8;26;19;0;;
06/03/2018;03:22:32;16.34391;-89.4266033;518;6;1.6;1.8;27;21;0;;
06/03/2018;03:37:48;16.3437133;-89.4268333;496;7;0.8;1.2;26;16;0;;
06/03/2018;03:53:01;16.3433367;-89.42725;652;6;1.1;1.5;25;11;0;;
06/03/2018;04:08:44;16.343555;-89.42682;492;7;1.2;1.5;26;42;0;;
06/03/2018;04:24:04;16.3436033;-89.426835;502;6;1.2;1.4;27;20;0;;
06/03/2018;04:39:24;16.3435983;-89.42697;508;7;1.0;1.3;28;20;0;;
06/03/2018;04:54:41;16.3435667;-89.4268183;480;5;1.2;1.5;27;15;0;;
06/03/2018;05:10:47;16.343765;-89.42674;460;7;1.1;1.4;27;63;0;;
06/03/2018;06:49:27;16.34356;-89.4271133;534;8;1.0;1.3;28;63;0;;
06/03/2018;07:05:01;16.3434967;-89.427295;370;6;1.1;1.4;26;34;0;;
06/03/2018;07:20:18;16.3436667;-89.4268217;562;6;1.2;1.5;26;15;0;;
06/03/2018;07:35:26;16.3434883;-89.4267517;602;6;1.2;1.5;25;7;0;;
06/03/2018;07:50:41;16.3435433;-89.426865;498;7;1.0;1.3;25;15;0;;
06/03/2018;08:06:08;16.3434817;-89.4268183;582;6;1.1;1.5;26;25;0;;
06/03/2018;08:21:13;16.3435017;-89.42684;480;6;1.7;1.9;25;4;0;;
06/03/2018;10:15:31;16.3436733;-89.4269333;474;6;1.3;1.6;28;15;0;;
06/03/2018;10:30:56;16.343615;-89.4267717;510;9;0.8;1.2;28;23;0;;
06/03/2018;11:02:47;16.3437783;-89.42691;474;9;0.8;1.1;28;20;0;;
06/03/2018;11:18:04;16.34389;-89.426885;484;7;1.3;1.6;28;16;0;;
06/03/2018;11:33:21;16.3435733;-89.4271133;456;6;1.8;2.0;27;16;0;;
06/03/2018;11:49:00;16.3438283;-89.4267483;488;6;1.1;1.4;27;38;0;;
06/03/2018;12:04:16;16.34368;-89.4269417;504;6;1.4;1.6;27;15;0;;
06/03/2018;13:25:42;16.3437633;-89.426805;454;6;1.1;1.4;26;23;0;;
06/03/2018;13:41:14;16.3437517;-89.4267967;484;6;1.1;1.4;26;31;0;;
06/03/2018;14:46:41;16.34383;-89.42691;442;7;1.0;1.3;28;54;0;;
06/03/2018;15:01:52;16.3437017;-89.426905;490;6;1.1;1.4;28;10;0;;
06/03/2018;15:17:47;16.3438783;-89.4266333;544;5;1.8;2.7;28;54;0;;
06/03/2018;15:33:05;16.3437267;-89.42679;576;6;1.3;1.6;29;17;0;;
06/03/2018;15:48:28;16.3435567;-89.4270367;448;6;0.9;1.3;28;22;0;;
06/03/2018;17:10:04;16.3427967;-89.427505;636;6;1.2;1.5;28;34;0;;
06/03/2018;17:26:02;16.3435917;-89.4269233;438;6;1.3;1.6;28;56;0;;
06/03/2018;17:41:26;16.3434433;-89.42699;490;6;1.3;1.6;27;23;0;;
06/03/2018;19:03:36;16.34361;-89.4270667;446;6;1.2;1.5;28;63;0;;
06/03/2018;19:35:15;16.343795;-89.4270483;470;7;1.1;1.4;28;8;0;;
06/03/2018;19:50:38;16.3436917;-89.4270183;486;6;1.4;1.7;28;21;0;;
06/03/2018;21:28:31;16.3434367;-89.4266417;550;6;1.2;1.5;29;20;0;;
06/04/2018;00:13:34;16.343675;-89.4266767;534;6;1.0;1.4;29;63;0;;
06/04/2018;00:29:06;16.3439383;-89.42676;506;6;1.1;1.4;29;31;0;;
06/04/2018;00:44:27;16.3438067;-89.426885;512;7;0.9;1.2;30;20;0;;
06/04/2018;00:59:57;16.3437983;-89.4268233;544;7;0.9;1.3;30;29;0;;
06/04/2018;01:15:09;16.34371;-89.4268317;530;8;0.8;1.2;29;11;0;;
06/04/2018;01:30:22;16.343895;-89.426805;528;4;1.6;1.9;28;11;0;;
06/04/2018;01:45:38;16.3433883;-89.4272433;538;5;1.2;1.5;27;15;0;;
06/04/2018;02:01:34;16.3436817;-89.4272833;618;4;1.7;1.9;27;55;0;;
06/04/2018;02:17:53;16.343665;-89.427115;584;5;1.6;1.9;27;63;0;;
06/04/2018;02:49:56;16.3440267;-89.4268533;464;5;2.3;2.4;28;31;0;;
06/04/2018;03:05:08;16.3439067;-89.4266367;510;6;1.1;1.4;26;11;0;;
06/04/2018;03:20:28;16.34376;-89.4266467;500;6;1.0;1.3;27;20;0;;
06/04/2018;03:36:05;16.34382;-89.4268167;508;6;1.2;1.5;28;35;0;;
06/04/2018;03:51:18;16.343715;-89.4268883;500;6;1.5;1.7;27;12;0;;
06/04/2018;04:06:26;16.343765;-89.4268383;506;6;1.2;1.5;27;7;0;;
06/04/2018;04:21:34;16.3436983;-89.4268917;542;9;0.8;1.1;28;8;0;;
06/04/2018;04:36:50;16.3436;-89.42677;474;6;1.0;1.4;27;15;0;;
06/04/2018;05:25:50;16.3436383;-89.42687;482;6;1.0;1.4;30;58;0;;
06/04/2018;05:41:06;16.3436633;-89.4268933;474;6;1.0;1.4;29;15;0;;
06/04/2018;05:56:48;16.3437583;-89.4261183;320;6;1.0;1.4;28;41;0;;
06/04/2018;07:02:09;16.34373;-89.4269083;474;6;1.2;1.5;29;48;0;;
06/04/2018;07:17:38;16.34367;-89.426855;504;6;1.1;1.5;28;28;0;;
06/04/2018;07:49:34;16.3434517;-89.4271733;618;7;0.9;1.3;30;25;0;;
06/04/2018;08:04:50;16.3434833;-89.42692;534;6;1.3;1.6;29;15;0;;
06/04/2018;08:20:00;16.3437733;-89.42694;524;6;1.4;1.7;27;9;0;;
06/04/2018;08:35:20;16.3437667;-89.4265767;546;6;1.5;1.8;27;18;0;;
06/04/2018;08:50:38;16.343625;-89.4268683;494;7;1.2;1.5;27;17;0;;
06/04/2018;09:05:52;16.3436917;-89.4265983;528;7;1.3;1.5;27;13;0;;
06/04/2018;09:21:23;16.3437967;-89.42697;532;6;1.0;1.4;28;30;0;;
06/04/2018;09:37:25;16.3436433;-89.4275467;734;6;1.0;1.4;26;61;0;;
06/04/2018;09:52:50;16.3436583;-89.4269033;442;8;0.9;1.3;26;24;0;;
06/04/2018;10:08:44;16.343665;-89.4269467;566;6;1.1;1.5;26;53;0;;
06/04/2018;10:24:08;16.3434483;-89.42673;514;6;1.6;1.8;25;23;0;;
06/04/2018;11:12:36;16.3433667;-89.4268283;452;8;1.3;1.5;28;26;0;;
06/04/2018;11:28:04;16.3437517;-89.4268483;484;6;1.3;1.6;28;27;0;;
06/04/2018;11:43:24;16.34379;-89.4267983;528;7;0.9;1.2;28;20;0;;
06/04/2018;11:58:50;16.3437917;-89.42673;512;6;1.0;1.4;28;25;0;;
06/04/2018;12:14:52;16.34393;-89.42694;522;5;1.2;2.5;27;60;0;;
06/04/2018;12:30:32;16.3438617;-89.426735;598;7;1.0;1.4;27;40;0;;
06/04/2018;12:46:14;16.34384;-89.4270483;498;6;1.4;1.7;27;41;0;;
06/04/2018;13:01:52;16.3438917;-89.4267367;396;6;1.1;1.5;26;36;0;;
06/04/2018;14:06:32;16.34372;-89.4269617;474;7;1.1;1.3;29;7;0;;
06/04/2018;15:44:42;16.34395;-89.426785;548;6;1.3;1.6;28;37;0;;
06/04/2018;16:00:36;16.343715;-89.4268767;538;5;1.5;4.9;28;52;0;;
06/04/2018;17:55:13;16.3434383;-89.426455;406;7;1.3;1.6;29;33;0;;
06/04/2018;18:11:04;16.3437;-89.42709;484;6;1.0;1.3;29;50;0;;
06/04/2018;18:43:28;16.3437;-89.4266533;460;7;1.1;1.4;30;52;0;;
06/04/2018;19:15:46;16.343735;-89.426905;520;5;1.4;1.7;30;47;0;;
06/04/2018;19:31:32;16.343705;-89.42689;512;5;1.4;1.7;28;45;0;;
06/04/2018;19:47:31;16.3438317;-89.4269883;462;6;1.1;1.5;29;58;0;;
06/04/2018;20:02:53;16.3439417;-89.4268317;534;6;1.2;1.5;28;21;0;;
06/04/2018;20:18:07;16.34375;-89.4268533;514;6;1.2;1.4;27;13;0;;
06/04/2018;20:33:24;16.3440217;-89.42654;394;5;1.7;1.9;28;15;0;;
06/04/2018;20:49:14;16.3438417;-89.4267883;504;6;1.2;1.5;28;49;0;;
06/04/2018;21:05:44;16.3438267;-89.427085;472;5;1.8;2.1;28;63;0;;
06/04/2018;21:21:07;16.343775;-89.42632;560;5;1.2;1.5;27;22;0;;
06/04/2018;21:36:44;16.3437283;-89.427855;286;6;1.2;1.5;26;36;0;;
06/04/2018;22:42:12;16.344525;-89.4274233;202;5;3.8;11.1;28;56;0;;
06/04/2018;22:58:29;16.343635;-89.4270667;442;6;1.1;1.4;28;63;0;;
06/04/2018;23:14:33;16.34368;-89.4270933;596;6;1.0;1.3;28;63;0;;
06/04/2018;23:46:51;16.3439267;-89.4273717;380;5;1.3;1.6;28;46;0;;
06/05/2018;00:02:15;16.3437667;-89.4268517;492;6;1.2;1.5;28;23;0;;
06/05/2018;00:17:26;16.3434067;-89.4269383;522;7;0.9;1.3;27;9;0;;
06/05/2018;01:05:48;16.3437967;-89.4266667;522;7;0.9;1.3;28;20;0;;
06/05/2018;01:20:58;16.34387;-89.427005;592;6;1.3;1.6;28;9;0;;
06/05/2018;01:37:06;16.343805;-89.426785;442;5;1.2;1.6;28;63;0;;
06/05/2018;01:52:49;16.3438433;-89.4267667;496;6;1.8;4.4;28;41;0;;
06/05/2018;02:08:10;16.3436283;-89.4271033;536;6;1.3;1.6;28;20;0;;
06/05/2018;02:24:09;16.34373;-89.4267467;492;6;1.2;1.5;27;58;0;;
06/05/2018;02:39:45;16.3435883;-89.42667;484;6;1.4;1.7;27;35;0;;
06/05/2018;02:55:37;16.3433167;-89.426635;532;8;1.2;2.1;27;51;0;;
06/05/2018;03:10:56;16.3436783;-89.4270133;474;7;1.0;1.3;26;18;0;;
06/05/2018;03:26:06;16.3436067;-89.42687;494;6;1.5;1.7;26;8;0;;
06/05/2018;03:41:54;16.3436783;-89.42695;466;6;1.4;1.6;26;47;0;;
06/05/2018;03:57:25;16.34369;-89.426835;444;6;1.1;1.4;26;30;0;;
06/05/2018;04:30:02;16.3437983;-89.4270667;522;7;0.9;1.3;27;63;0;;
06/05/2018;04:45:09;16.343825;-89.4268367;496;6;1.0;1.4;26;6;0;;
06/05/2018;05:01:20;16.3436433;-89.4272617;542;6;1.1;1.4;26;63;0;;
06/05/2018;05:33:55;16.343835;-89.4269283;472;6;1.0;1.3;27;63;0;;
06/05/2018;05:49:45;16.3440567;-89.4269233;502;6;1.4;1.7;29;49;0;;
06/05/2018;06:38:47;16.3438917;-89.4268633;462;6;1.0;1.4;26;61;0;;
06/05/2018;06:54:25;16.34364;-89.42692;500;8;0.9;1.2;27;37;0;;
06/05/2018;07:10:03;16.343745;-89.4269633;478;6;1.1;1.4;27;37;0;;
06/05/2018;07:42:09;16.34373;-89.4267683;526;6;1.3;1.6;26;35;0;;
06/05/2018;07:57:33;16.3436433;-89.4267033;538;7;1.2;1.5;26;22;0;;
06/05/2018;09:19:51;16.3438433;-89.4269067;542;7;1.2;1.5;26;63;0;;
06/05/2018;09:35:48;16.34368;-89.4269567;634;7;1.0;1.3;26;56;0;;
06/05/2018;10:07:55;16.34365;-89.4267933;502;7;0.9;1.3;27;35;0;;
06/05/2018;10:23:36;16.3437583;-89.4266367;494;6;1.4;1.7;26;40;0;;
06/05/2018;10:38:56;16.3434917;-89.4269133;508;7;1.0;1.3;26;19;0;;
06/05/2018;10:54:12;16.34393;-89.4266717;460;8;0.9;1.3;26;15;0;;
06/05/2018;11:10:07;16.3438133;-89.4267583;510;7;1.4;2.1;26;54;0;;
06/05/2018;11:25:42;16.343635;-89.426755;476;11;0.7;1.0;26;35;0;;
06/05/2018;11:41:28;16.3438783;-89.4265433;488;6;1.5;1.8;26;44;0;;
06/05/2018;11:57:26;16.34366;-89.4268233;512;6;1.1;1.4;26;57;0;;
06/05/2018;12:30:11;16.343755;-89.42693;466;6;1.2;1.5;27;63;0;;
06/05/2018;12:45:38;16.3439083;-89.4269083;524;5;1.3;1.6;27;26;0;;
06/05/2018;13:01:13;16.3439867;-89.42701;506;4;3.9;6.6;26;34;0;;
06/05/2018;19:19:40;16.343885;-89.426695;486;5;1.2;1.5;30;16;0;;
06/05/2018;19:34:46;16.3437083;-89.4270467;556;6;1.3;1.6;30;4;0;;
06/06/2018;00:47:18;16.3439483;-89.426745;528;5;1.1;1.5;30;22;0;;
06/06/2018;01:03:18;16.34363;-89.4268917;480;6;1.2;1.5;27;59;0;;
06/06/2018;01:19:00;16.3437167;-89.4267433;466;5;3.0;21.4;28;41;0;;
06/06/2018;01:35:16;16.3436667;-89.4268667;530;6;1.1;1.4;28;63;0;;
06/06/2018;01:50:31;16.3437317;-89.4264133;350;5;1.3;1.6;26;15;0;;
06/06/2018;02:55:18;16.343525;-89.4269617;504;6;1.4;1.6;25;15;0;;
06/06/2018;04:00:11;16.34377;-89.42688;488;6;1.3;1.6;28;21;0;;
06/06/2018;04:15:25;16.3437567;-89.4267233;500;6;1.2;1.5;27;13;0;;
06/06/2018;04:31:25;16.3437867;-89.4268567;492;7;1.0;1.3;27;58;0;;
06/06/2018;04:46:38;16.3435583;-89.42662;326;5;1.2;1.6;28;12;0;;
06/06/2018;05:19:01;16.3437217;-89.4268317;462;8;0.9;1.2;27;51;0;;
06/06/2018;05:34:32;16.34365;-89.42671;436;7;1.0;1.3;27;30;0;;
