Date; Time; Latitude; Longitude; Altitude; Satellites; HDOP; PDOP; Temperature;Speed; TTFF; SNR; tbd
05/28/2018; 19:32:10;16.3204467;-89.3277483;720;6;1.1;1.5;31;;27;0;0
05/28/2018; 19:48:40; ; ; ; ; ; ; ;;;;
05/28/2018; 20:04:20;16.3203767;-89.3277233;640;7;0.9;1.2;34;;39;0;0
05/28/2018; 20:20:51; ; ; ; ; ; ; ;;;;
05/28/2018; 20:36:09;16.3205217;-89.3278583;664;5;2.3;2.5;32;;17;0;0
05/28/2018; 20:51:19;16.3203333;-89.3276067;686;5;1.6;1.8;32;;9;0;0
05/28/2018; 21:06:28;16.320195;-89.327795;640;7;1;1.4;32;;7;0;0
05/28/2018; 21:21:36;16.3201467;-89.32773;642;8;0.9;1.2;32;;7;0;0
05/28/2018; 21:36:49;16.3199267;-89.3277733;598;5;2.4;2.6;33;;12;0;0
05/28/2018; 21:52:01;16.3202383;-89.3275233;726;6;1.2;1.5;34;;11;0;0
05/28/2018; 22:07:26;16.320195;-89.3279033;636;5;2.1;8.6;32;;23;0;0
05/28/2018; 22:23:39;16.3201333;-89.3276917;680;4;4.1;4.2;31;;63;0;0
05/28/2018; 22:39:26;16.3203;-89.3277283;628;5;1.3;1.6;32;;46;0;0
05/28/2018; 22:54:37;16.32017;-89.327685;674;6;1.2;1.5;33;;10;0;0
05/28/2018; 23:09:47;16.320425;-89.327435;702;6;1.1;1.5;32;;9;0;0
05/28/2018; 23:24:52;16.3202667;-89.32781;632;5;1.4;1.7;32;;4;0;0
05/28/2018; 23:40:00;16.32038;-89.3276767;710;6;1.4;1.7;32;;7;0;0
05/28/2018; 23:55:11;16.320325;-89.32781;632;6;1.2;1.5;32;;10;0;0
05/29/2018; 00:10:26;16.3204583;-89.327635;690;6;1.1;1.4;30;;13;0;0
05/29/2018; 00:25:34;16.3203967;-89.3277617;642;5;1.6;1.8;30;;7;0;0
05/29/2018; 00:40:49;16.3208233;-89.3280767;632;7;1.1;1.5;31;;14;0;0
05/29/2018; 00:55:59;16.3219933;-89.3288967;598;6;1.2;1.5;30;;8;0;0
05/29/2018; 01:11:22;16.3216667;-89.3288633;612;5;1.2;1.5;30;;22;0;0
05/29/2018; 01:26:40;16.3216233;-89.32886;730;7;1;1.3;30;;17;0;0
05/29/2018; 01:42:16;16.3217067;-89.32841;536;6;1.1;1.5;30;;34;0;0
05/29/2018; 01:57:33;16.32038;-89.3276833;682;5;1.3;1.6;28;;16;0;0
05/29/2018; 02:12:43;16.3203117;-89.327165;296;5;1.4;1.7;29;;9;0;0
05/29/2018; 02:27:51;16.3202567;-89.3272717;578;6;1.1;1.4;29;;7;0;0
05/29/2018; 02:42:58;16.320425;-89.3273183;620;6;1.3;1.6;29;;6;0;0
05/29/2018; 02:58:03;16.32048;-89.3275317;670;5;1.9;2.1;29;;5;0;0
05/29/2018; 03:13:20;16.320395;-89.3275617;638;5;2.4;2.6;30;;15;0;0
05/29/2018; 03:29:01;16.319455;-89.327505;582;6;1.9;2.1;32;;40;0;0
05/29/2018; 03:44:13;16.3200133;-89.3272433;672;6;1.2;1.4;30;;11;0;0
05/29/2018; 03:59:28;16.3205183;-89.3283017;620;6;1.6;1.8;30;;15;0;0
05/29/2018; 04:15:54;16.3208917;-89.3284967;916;6;1.4;1.7;30;;63;0;0
05/29/2018; 04:31:15;16.3202533;-89.3276633;634;6;1.2;1.5;30;;20;0;0
05/29/2018; 04:46:27;16.3202183;-89.32733;486;5;1.5;1.8;30;;11;0;0
05/29/2018; 05:01:34;16.3202567;-89.3281183;622;7;1;1.3;29;;6;0;0
05/29/2018; 05:17:55;16.3203117;-89.3277867;588;7;1;1.3;30;;63;0;0
05/29/2018; 05:33:07;16.320105;-89.3285483;776;6;1.5;1.8;32;;11;0;0
05/29/2018; 05:48:13;16.3203117;-89.3278633;640;8;0.9;1.2;32;;6;0;0
05/29/2018; 06:03:20;16.3204317;-89.3279367;692;5;2.2;2.4;31;;5;0;0
05/29/2018; 06:18:31;16.320555;-89.328215;638;7;1;1.3;29;;10;0;0
05/29/2018; 06:33:43;16.32056;-89.32773;700;7;1.4;1.7;28;;11;0;0
05/29/2018; 06:48:55;16.3204233;-89.32781;688;6;1.5;1.7;29;;11;0;0
05/29/2018; 07:04:04;16.3201917;-89.3277;624;7;1.1;1.4;31;;8;0;0
05/29/2018; 07:19:20;16.3202217;-89.3276733;632;6;1.2;1.5;32;;14;0;0
05/29/2018; 07:34:30;16.3201817;-89.3278183;618;7;1;1.4;33;;10;0;0
05/29/2018; 07:49:48;16.32016;-89.327705;658;6;1.2;1.5;30;;16;0;0
05/29/2018; 08:05:01;16.3202183;-89.3278133;690;5;1.4;1.7;29;;12;0;0
05/29/2018; 08:20:21;16.3202967;-89.3276283;690;6;1.1;1.4;28;;20;0;0
05/29/2018; 08:35:41;16.320195;-89.3278133;658;6;1.3;1.6;28;;18;0;0
05/29/2018; 08:50:59;16.320245;-89.3277933;674;6;1.5;1.8;30;;17;0;0
05/29/2018; 09:06:42;16.3203117;-89.3277467;682;6;1.3;1.6;32;;42;0;0
05/29/2018; 09:21:50;16.3203533;-89.32778;664;5;1.5;1.8;32;;7;0;0
05/29/2018; 09:36:58;16.3204083;-89.3277017;672;5;1.3;1.6;32;;7;0;0
05/29/2018; 09:52:06;16.3203617;-89.3278917;612;5;1.2;1.6;32;;7;0;0
05/29/2018; 10:07:18;16.3203867;-89.327585;634;6;1.2;1.5;32;;11;0;0
05/29/2018; 10:22:28;16.32034;-89.3277467;618;7;1;1.4;31;;8;0;0
05/29/2018; 10:37:47;16.3203467;-89.3276383;602;5;2.2;2.4;30;;18;0;0
05/29/2018; 10:53:02;16.3207583;-89.3280883;670;6;1.2;1.5;28;;15;0;0
05/29/2018; 11:08:31;16.32025;-89.3278083;632;5;1.5;1.8;27;;27;0;0
05/29/2018; 11:24:53;16.32031;-89.327725;650;5;1.4;1.7;29;;63;0;0
05/29/2018; 11:40:04;16.3202133;-89.327915;648;8;1;1.2;30;;10;0;0
05/29/2018; 11:55:12;16.3204083;-89.3277617;682;6;1.1;1.4;30;;7;0;0
05/29/2018; 12:10:19;16.3201333;-89.327835;618;6;1.6;1.9;32;;5;0;0
05/29/2018; 12:25:26;16.3200983;-89.3277483;622;7;1.5;2.8;31;;6;0;0
05/29/2018; 12:40:51;16.3198583;-89.3276783;628;6;1.2;1.5;30;;25;0;0
05/29/2018; 12:56:05;16.3203017;-89.3278283;680;6;1.3;1.5;30;;12;0;0
05/29/2018; 13:11:13;16.320535;-89.3280917;610;9;0.9;1.2;30;;7;0;0
05/29/2018; 13:26:25;16.3201483;-89.3275383;668;6;1.1;1.5;30;;11;0;0
05/29/2018; 13:41:32;16.3205333;-89.32735;696;7;1;1.4;30;;6;0;0
05/29/2018; 13:56:42;16.320195;-89.327535;678;6;1.6;1.8;30;;8;0;0
05/29/2018; 14:13:12; ; ; ; ; ; ; ;;;;
05/29/2018; 14:28:38;16.3205817;-89.32786;678;6;1.4;1.7;34;;25;0;0
05/29/2018; 14:44:19;16.3204417;-89.32765;634;10;0.8;1.1;34;;40;0;0
05/29/2018; 15:00:50; ; ; ; ; ; ; ;;;;
05/29/2018; 15:16:02;16.3200533;-89.3277583;598;6;1.5;1.8;32;;12;0;0
05/29/2018; 15:31:08;16.3202733;-89.327605;650;6;1.3;1.6;34;;5;0;0
05/29/2018; 15:46:19;16.3202733;-89.3275767;660;5;1.4;1.7;33;;10;0;0
05/29/2018; 16:01:55;16.3203133;-89.3276817;662;10;0.8;1.2;32;;35;0;0
05/29/2018; 16:17:00;16.3201767;-89.3277933;606;5;1.5;1.8;33;;4;0;0
05/29/2018; 16:32:11;16.320185;-89.3282683;606;6;1.2;1.5;32;;10;0;0
05/29/2018; 16:48:41; ; ; ; ; ; ; ;;;;
05/29/2018; 17:05:12; ; ; ; ; ; ; ;;;;
05/29/2018; 17:20:34;16.320295;-89.3278017;630;6;1.2;1.5;32;;21;0;0
05/29/2018; 17:35:38;16.3200133;-89.32787;628;8;1.2;1.5;33;;3;0;0
05/29/2018; 17:50:43;16.3199533;-89.327675;588;9;1;1.3;34;;4;0;0
05/29/2018; 18:05:47;16.3199867;-89.327705;604;8;1.4;1.7;33;;3;0;0
05/29/2018; 18:20:56;16.32011;-89.3275767;564;7;1.5;1.7;34;;7;0;0
05/29/2018; 18:36:01;16.3203883;-89.328185;640;8;1.1;1.4;37;;4;0;0
05/29/2018; 18:51:09;16.3199383;-89.3276033;604;7;1.7;2;36;;8;0;0
05/29/2018; 19:06:29;16.3203783;-89.3277917;592;6;1.2;1.5;36;;18;0;0
05/29/2018; 19:21:41;16.320275;-89.3278883;582;7;1.1;1.4;34;;11;0;0
05/29/2018; 19:38:12; ; ; ; ; ; ; ;;;;
05/29/2018; 19:53:40;16.3203433;-89.3278617;630;6;1.4;1.6;33;;27;0;0
05/29/2018; 20:09:02;16.3202933;-89.32753;594;6;1.3;1.6;34;;21;0;0
05/29/2018; 20:24:17;16.32024;-89.3278567;490;6;1.2;1.5;33;;15;0;0
05/29/2018; 20:40:02;16.3202617;-89.3277233;604;7;1.1;1.4;34;;44;0;0
05/29/2018; 20:55:46;16.32026;-89.327745;650;6;1.3;1.6;33;;44;0;0
05/29/2018; 21:12:17; ; ; ; ; ; ; ;;;;
05/29/2018; 21:27:34;16.3202317;-89.3277833;640;6;1.3;1.6;33;;16;0;0
05/29/2018; 21:42:51;16.320165;-89.3278533;678;6;1.1;1.4;33;;16;0;0
05/29/2018; 21:58:08;16.32029;-89.3278483;622;5;1.7;2;33;;15;0;0
05/29/2018; 22:13:17;16.3204233;-89.3278367;688;7;1;1.4;33;;8;0;0
05/29/2018; 22:28:28;16.3203133;-89.3278717;640;7;0.9;1.3;34;;9;0;0
05/29/2018; 22:44:06;16.3220283;-89.3289417;646;6;1.1;1.4;33;;37;0;0
05/29/2018; 22:59:58;16.319155;-89.3282083;1104;6;1.1;1.4;32;;52;0;0
05/29/2018; 23:15:04;16.3216983;-89.3283017;678;8;1;1.3;32;;5;0;0
05/29/2018; 23:30:09;16.320675;-89.3275583;712;6;1.3;1.6;32;;3;0;0
05/29/2018; 23:45:16;16.3204117;-89.3278417;590;6;1.4;1.7;32;;6;0;0
05/30/2018; 00:01:46; ; ; ; ; ; ; ;;;;
05/30/2018; 00:17:02;16.32042;-89.3279517;608;5;1.4;1.7;32;;14;0;0
05/30/2018; 00:33:33; ; ; ; ; ; ; ;;;;
05/30/2018; 00:49:00;16.3202633;-89.3276983;656;5;1.3;1.6;32;;26;0;0
05/30/2018; 01:04:07;16.3203783;-89.3277167;614;7;1;1.3;31;;6;0;0
05/30/2018; 01:19:17;16.3203583;-89.3275033;586;6;1.1;1.4;30;;10;0;0
05/30/2018; 01:34:32;16.3203217;-89.3277383;696;6;1;1.4;31;;13;0;0
05/30/2018; 01:49:37;16.3227917;-89.3285667;592;6;1.1;1.5;30;;4;0;0
05/30/2018; 02:04:43;16.3212917;-89.3276633;676;6;1.2;1.5;30;;6;0;0
05/30/2018; 02:20:03;16.32041;-89.327555;660;6;1.2;1.5;29;;18;0;0
05/30/2018; 02:35:31;16.3202683;-89.32752;664;6;1.3;1.5;30;;27;0;0
05/30/2018; 02:50:37;16.32026;-89.327725;662;6;1.5;1.7;30;;6;0;0
05/30/2018; 03:05:48;16.3205017;-89.3277567;668;6;1.6;1.8;30;;9;0;0
05/30/2018; 03:21:05;16.3201517;-89.3277333;634;7;1;1.3;29;;16;0;0
05/30/2018; 03:36:11;16.3202667;-89.3277467;662;6;1.5;1.7;29;;4;0;0
05/30/2018; 03:51:21;16.3203183;-89.3274167;704;7;1;1.3;30;;10;0;0
05/30/2018; 04:06:55;16.3199883;-89.3273633;596;5;1.6;1.9;32;;32;0;0
05/30/2018; 04:22:01;16.32033;-89.3279033;664;6;1.2;1.5;32;;6;0;0
05/30/2018; 04:37:13;16.3200683;-89.3272067;622;6;1.2;1.5;33;;11;0;0
05/30/2018; 04:52:19;16.3203083;-89.32756;630;6;1.1;1.5;33;;5;0;0
05/30/2018; 05:07:31;16.3201383;-89.327555;546;6;1.1;1.4;31;;11;0;0
05/30/2018; 05:22:36;16.320235;-89.327675;622;6;1.1;1.4;31;;4;0;0
05/30/2018; 05:37:50;16.3200317;-89.3278717;538;6;1.3;1.6;31;;12;0;0
05/30/2018; 05:52:57;16.320335;-89.32796;620;6;1.3;1.5;30;;6;0;0
05/30/2018; 06:08:08;16.3200733;-89.327725;622;6;1.7;1.9;30;;10;0;0
05/30/2018; 06:23:25;16.320495;-89.3281983;702;6;1.7;1.9;28;;15;0;0
05/30/2018; 06:38:38;16.320415;-89.3277717;664;6;1.5;1.8;28;;13;0;0
05/30/2018; 06:53:53;16.3201667;-89.3277167;648;5;1.4;1.7;27;;13;0;0
05/30/2018; 07:09:06;16.32031;-89.32768;680;6;1.2;1.5;27;;12;0;0
05/30/2018; 07:24:15;16.3201917;-89.3277683;614;6;1.2;1.5;26;;8;0;0
05/30/2018; 07:39:25;16.320225;-89.3277883;752;6;1.2;1.5;26;;9;0;0
05/30/2018; 07:54:38;16.320285;-89.3278233;706;5;1.4;1.7;27;;11;0;0
05/30/2018; 08:10:15;16.3201967;-89.32749;700;6;1.2;1.5;29;;36;0;0
05/30/2018; 08:26:46; ; ; ; ; ; ; ;;;;
05/30/2018; 08:43:17; ; ; ; ; ; ; ;;;;
05/30/2018; 08:59:47; ; ; ; ; ; ; ;;;;
05/30/2018; 09:16:17; ; ; ; ; ; ; ;;;;
05/30/2018; 09:31:23;16.3203067;-89.3276833;634;6;1.1;1.4;30;;6;0;0
05/30/2018; 09:46:36;16.32022;-89.3277367;620;6;1.2;1.5;27;;12;0;0
05/30/2018; 10:01:47;16.3202583;-89.3277983;610;7;1;1.3;30;;10;0;0
05/30/2018; 10:16:54;16.3203467;-89.32773;626;7;1;1.3;31;;6;0;0
05/30/2018; 10:31:59;16.3201917;-89.32773;618;7;1;1.3;32;;3;0;0
05/30/2018; 10:47:31;16.320315;-89.3278083;626;8;1;1.3;32;;31;0;0
05/30/2018; 11:02:34;16.3202567;-89.3277633;626;4;1.7;2;33;;2;0;0
05/30/2018; 11:17:43;16.3203367;-89.3277417;632;6;1.5;1.7;30;;8;0;0
05/30/2018; 11:32:56;16.32063;-89.3277367;688;5;2.3;2.5;28;;11;0;0
05/30/2018; 11:48:05;16.3203067;-89.3276983;666;7;1.1;1.4;28;;8;0;0
05/30/2018; 12:03:08;16.3203067;-89.327705;646;6;1.8;2;27;;2;0;0
05/30/2018; 12:18:15;16.3201217;-89.32767;636;6;1.6;1.9;26;;6;0;0
05/30/2018; 12:33:23;16.3202233;-89.32766;648;7;1.2;1.5;30;;6;0;0
05/30/2018; 12:48:33;16.3202483;-89.3278;648;7;1.1;1.4;32;;9;0;0
05/30/2018; 13:03:43;16.3204267;-89.3275117;680;6;1.4;1.7;32;;9;0;0
05/30/2018; 13:18:51;16.3202983;-89.3278417;676;6;1.2;1.5;30;;7;0;0
05/30/2018; 13:33:59;16.318495;-89.3292833;642;6;1.3;1.6;29;;7;0;0
05/30/2018; 13:49:05;16.312515;-89.332495;642;6;1.4;1.7;29;;4;0;0
05/30/2018; 14:04:14;16.30719;-89.3346133;798;4;1.8;2;30;;8;0;0
05/30/2018; 14:19:21;16.3068567;-89.333285;596;6;1.2;1.5;30;;6;0;0
05/30/2018; 14:34:27;16.3067183;-89.33311;586;8;1.1;1.4;31;;5;0;0
05/30/2018; 14:49:45;16.3068817;-89.332905;598;11;0.9;1.2;32;;17;0;0
05/30/2018; 15:05:20;16.3067583;-89.3331517;588;8;1.1;1.4;31;;35;0;0
05/30/2018; 15:20:33;16.306745;-89.3329917;602;9;1.1;1.3;30;;11;0;0
05/30/2018; 15:35:37;16.3067133;-89.3330867;604;8;1.1;1.4;32;;4;0;0
05/30/2018; 15:50:44;16.306595;-89.333245;568;6;1.6;1.9;34;;6;0;0
05/30/2018; 16:05:51;16.3072083;-89.3327083;618;8;1.2;1.5;33;;6;0;0
05/30/2018; 16:20:58;16.30689;-89.33261;632;9;0.9;1.3;34;;6;0;0
05/30/2018; 16:36:03;16.30646;-89.3328617;654;7;1;1.3;33;;4;0;0
05/30/2018; 16:51:19;16.30646;-89.3327617;616;8;1;1.3;33;;15;0;0
05/30/2018; 17:06:24;16.306945;-89.3329967;614;8;1;1.3;33;;3;0;0
05/30/2018; 17:21:31;16.3065683;-89.3328933;666;7;1;1.4;33;;6;0;0
05/30/2018; 17:36:36;16.3066117;-89.332845;618;8;1;1.4;33;;4;0;0
05/30/2018; 17:51:41;16.3062083;-89.3323733;484;6;1.3;1.6;34;;4;0;0
05/30/2018; 18:06:50;16.307095;-89.3325967;576;7;1.3;1.6;35;;7;0;0
05/30/2018; 18:22:04;16.307015;-89.33256;596;6;1.2;1.5;34;;13;0;0
05/30/2018; 18:37:08;16.3066267;-89.3321167;642;8;1;1.3;34;;3;0;0
05/30/2018; 18:52:19;16.3064933;-89.3318783;574;6;1.2;1.5;34;;10;0;0
05/30/2018; 19:07:24;16.3065283;-89.3322233;614;7;1.2;1.5;33;;5;0;0
05/30/2018; 19:22:53;16.30672;-89.331695;526;5;2.3;2.5;34;;27;0;0
05/30/2018; 19:38:10;16.3064733;-89.3322633;626;5;1.5;1.8;33;;16;0;0
05/30/2018; 19:54:40; ; ; ; ; ; ; ;;;;
05/30/2018; 20:10:52;16.30664;-89.3324033;570;6;1.3;1.6;33;;63;0;0
05/30/2018; 20:25:59;16.3065933;-89.332355;564;6;1.3;1.6;33;;6;0;0
05/30/2018; 20:41:04;16.306065;-89.3320133;620;8;1;1.3;33;;4;0;0
05/30/2018; 20:56:08;16.306385;-89.3321783;562;7;1.1;1.4;32;;3;0;0
05/30/2018; 21:11:26;16.30623;-89.331295;674;6;1.3;1.6;31;;17;0;0
05/30/2018; 21:26:35;16.30636;-89.3320233;740;6;1.2;1.6;30;;7;0;0
05/30/2018; 21:41:48;16.3069517;-89.3324417;798;6;1;1.3;31;;12;0;0
05/30/2018; 21:56:52;16.3068283;-89.3324317;728;6;2.2;2.4;31;;3;0;0
05/30/2018; 22:11:59;16.3065283;-89.3321433;642;7;1;1.4;32;;6;0;0
05/30/2018; 22:27:14;16.306565;-89.3321367;642;6;1.1;1.4;34;;15;0;0
05/30/2018; 22:42:20;16.306555;-89.332905;646;6;1.7;2;34;;4;0;0
05/30/2018; 22:57:27;16.309565;-89.3337267;610;6;1.5;1.8;33;;6;0;0
05/30/2018; 23:12:51;16.3149217;-89.3306533;612;5;2.6;2.8;31;;23;0;0
05/30/2018; 23:28:04;16.3204333;-89.3276333;636;5;2.1;2.3;30;;12;0;0
05/30/2018; 23:43:15;16.32048;-89.3272183;692;7;0.9;1.3;31;;9;0;0
05/30/2018; 23:58:30;16.32054;-89.3276483;622;8;0.8;1.2;30;;14;0;0
05/31/2018; 00:13:35;16.3203517;-89.32771;630;8;0.9;1.3;30;;4;0;0
05/31/2018; 00:28:49;16.3202217;-89.3276367;630;6;1.1;1.4;32;;14;0;0
05/31/2018; 00:44:05;16.3201833;-89.3274883;604;5;1.8;2.1;31;;14;0;0
05/31/2018; 00:59:16;16.3203467;-89.32764;564;6;1.1;1.4;30;;11;0;0
05/31/2018; 01:15:46; ; ; ; ; ; ; ;;;;
05/31/2018; 01:32:17; ; ; ; ; ; ; ;;;;
05/31/2018; 01:47:26;16.3198483;-89.327745;642;7;1;1.4;28;;8;0;0
05/31/2018; 02:03:57; ; ; ; ; ; ; ;;;;
05/31/2018; 02:20:27; ; ; ; ; ; ; ;;;;
05/31/2018; 02:36:49;16.320315;-89.3276;674;10;0.7;1.5;30;;63;0;0
05/31/2018; 02:52:17;16.32018;-89.32777;632;5;1.9;2.1;32;;27;0;0
05/31/2018; 03:07:31;16.3203817;-89.3279433;680;5;2.5;2.7;32;;13;0;0
05/31/2018; 03:22:43;16.3197833;-89.3273333;610;7;1.5;1.7;32;;11;0;0
05/31/2018; 03:37:53;16.31999;-89.32791;602;6;1.8;2;31;;9;0;0
05/31/2018; 03:53:24;16.3201983;-89.3275517;638;5;2.8;5.4;29;;29;0;0
05/31/2018; 04:08:45;16.3202283;-89.3275817;614;6;1.2;1.5;28;;20;0;0
05/31/2018; 04:24:12;16.32027;-89.3276;626;6;1.3;1.6;28;;26;0;0
05/31/2018; 04:39:30;16.3201983;-89.3275367;598;6;1;1.4;28;;17;0;0
05/31/2018; 04:54:48;16.3201417;-89.3274033;554;6;1.1;1.5;29;;17;0;0
05/31/2018; 05:10:44;16.3202417;-89.3276367;582;6;1.1;1.5;30;;55;0;0
05/31/2018; 05:26:19;16.3204167;-89.327945;608;6;1.2;1.5;32;;33;0;0
05/31/2018; 05:41:34;16.32016;-89.3277;618;7;1.3;1.6;32;;14;0;0
05/31/2018; 05:56:54;16.3200367;-89.3276033;642;6;2;2.2;29;;19;0;0
05/31/2018; 06:12:07;16.32025;-89.3277133;640;7;1;1.3;28;;12;0;0
05/31/2018; 06:27:19;16.3199683;-89.327655;602;5;1.7;2;28;;11;0;0
05/31/2018; 06:42:42;16.3205667;-89.3276567;714;5;1.6;1.9;28;;21;0;0
05/31/2018; 06:58:17;16.3201583;-89.327775;616;5;1.5;1.8;30;;34;0;0
05/31/2018; 07:13:31;16.3202367;-89.3277467;598;4;1.5;1.8;31;;13;0;0
05/31/2018; 07:28:43;16.32013;-89.327745;578;6;1.2;1.5;32;;11;0;0
05/31/2018; 07:43:57;16.320365;-89.3276133;512;6;1.2;1.5;31;;13;0;0
05/31/2018; 07:59:07;16.3203083;-89.327695;654;8;0.9;1.2;28;;9;0;0
05/31/2018; 08:14:18;16.3203383;-89.3276117;654;6;1.2;1.5;28;;10;0;0
05/31/2018; 08:29:40;16.3201183;-89.3278533;648;7;1;1.2;27;;22;0;0
05/31/2018; 08:44:50;16.3201083;-89.327675;662;7;1;1.3;27;;8;0;0
05/31/2018; 08:59:57;16.3202817;-89.3274917;654;6;1.2;1.5;27;;6;0;0
05/31/2018; 09:15:06;16.3200617;-89.327735;660;6;1.6;1.8;27;;7;0;0
05/31/2018; 09:30:31;16.32031;-89.3277533;656;9;0.8;1.2;27;;24;0;0
05/31/2018; 09:45:38;16.3203233;-89.3276133;700;9;0.8;1.2;27;;6;0;0
05/31/2018; 10:00:46;16.320405;-89.3276683;740;6;1.1;1.4;28;;7;0;0
05/31/2018; 10:15:49;16.320315;-89.3274583;674;7;1.1;1.4;30;;2;0;0
05/31/2018; 10:30:57;16.32027;-89.3275167;648;6;1.2;1.5;30;;6;0;0
05/31/2018; 10:46:03;16.3203783;-89.3277683;636;6;1.2;1.5;30;;6;0;0
05/31/2018; 11:01:13;16.3203083;-89.3277283;682;8;0.9;1.2;30;;9;0;0
05/31/2018; 11:16:28;16.3202917;-89.3274767;662;6;1.3;1.5;30;;13;0;0
05/31/2018; 11:31:44;16.3201667;-89.3277783;652;6;1.4;1.7;30;;16;0;0
05/31/2018; 11:46:50;16.320285;-89.3276617;624;6;1.3;1.6;28;;5;0;0
05/31/2018; 12:02:01;16.3207717;-89.3273317;736;6;1.1;1.4;28;;10;0;0
05/31/2018; 12:17:15;16.320365;-89.3276083;678;6;1.3;1.6;28;;12;0;0
05/31/2018; 12:32:36;16.320215;-89.3274533;662;6;1.5;1.8;30;;20;0;0
05/31/2018; 12:47:47;16.3203167;-89.3278467;688;8;0.9;1.3;29;;11;0;0
05/31/2018; 13:03:04;16.312925;-89.3317717;710;7;1.1;1.4;28;;16;0;0
05/31/2018; 13:18:20;16.3092967;-89.3347017;910;7;1.1;1.4;28;;15;0;0
05/31/2018; 13:33:24;16.30649;-89.3329217;686;7;1.3;1.5;29;;4;0;0
05/31/2018; 13:48:35;16.3064767;-89.3322833;694;7;1.4;1.6;30;;10;0;0
05/31/2018; 14:03:40;16.3067883;-89.3321083;524;7;1.2;1.5;32;;3;0;0
05/31/2018; 14:18:45;16.3068;-89.33264;612;8;1;1.3;32;;4;0;0
05/31/2018; 14:34:14;16.3065983;-89.3326517;628;6;1.3;1.5;30;;28;0;0
05/31/2018; 14:49:52;16.3067183;-89.3325383;588;7;1.2;1.5;30;;37;0;0
05/31/2018; 15:04:57;16.3067383;-89.332935;616;7;1.3;1.6;30;;5;0;0
05/31/2018; 15:20:13;16.3064783;-89.332595;694;6;2;2.1;30;;14;0;0
05/31/2018; 15:35:22;16.306185;-89.332715;632;6;1.1;1.4;31;;8;0;0
05/31/2018; 15:50:40;16.3065717;-89.33266;608;7;1.1;1.4;32;;16;0;0
05/31/2018; 16:05:47;16.3062717;-89.33285;576;7;1;1.3;33;;6;0;0
05/31/2018; 16:21:01;16.3062517;-89.332305;676;8;1;1.3;33;;13;0;0
05/31/2018; 16:36:05;16.3071967;-89.3318083;652;8;1;1.3;32;;3;0;0
05/31/2018; 16:51:09;16.3070567;-89.3320117;682;8;1;1.3;32;;3;0;0
05/31/2018; 17:06:23;16.3053217;-89.3324333;604;6;2.1;2.3;34;;13;0;0
05/31/2018; 17:22:03;16.3062167;-89.3320133;588;6;1.4;1.6;32;;39;0;0
05/31/2018; 17:38:34; ; ; ; ; ; ; ;;;;
05/31/2018; 17:53:43;16.30682;-89.3325017;634;6;1.4;1.7;32;;9;0;0
05/31/2018; 18:09:49;16.3064967;-89.3322433;626;8;0.9;1.2;33;;63;0;0
05/31/2018; 18:24:54;16.30611;-89.3323367;598;7;1.3;1.5;30;;4;0;0
05/31/2018; 18:39:59;16.30583;-89.3322483;600;6;1.1;1.4;30;;5;0;0
05/31/2018; 18:55:05;16.3058717;-89.3326917;622;8;1;1.3;29;;5;0;0
05/31/2018; 19:10:09;16.3058417;-89.3324483;572;6;1.3;1.6;28;;3;0;0
05/31/2018; 19:25:19;16.306105;-89.3320933;590;8;1.1;1.4;28;;9;0;0
05/31/2018; 19:40:27;16.30653;-89.3314967;658;6;1.3;1.6;29;;6;0;0
05/31/2018; 19:55:32;16.3065633;-89.3319783;648;6;1.3;1.6;28;;4;0;0
05/31/2018; 20:10:40;16.3065167;-89.3322283;668;6;1.2;1.5;28;;7;0;0
05/31/2018; 20:25:48;16.306235;-89.3316633;622;7;1.1;1.4;28;;7;0;0
05/31/2018; 20:40:53;16.3062283;-89.3320417;686;8;1;1.3;28;;3;0;0
05/31/2018; 20:55:58;16.30639;-89.332025;670;7;1;1.3;28;;4;0;0
05/31/2018; 21:11:04;16.3065917;-89.3318633;712;7;1;1.3;30;;6;0;0
05/31/2018; 21:26:12;16.3104983;-89.3332533;692;7;1;1.3;28;;6;0;0
05/31/2018; 21:41:25;16.3170083;-89.32923;742;7;1;1.3;27;;12;0;0
05/31/2018; 21:56:53;16.3202883;-89.3278733;698;6;1.2;1.5;29;;27;0;0
05/31/2018; 22:13:24; ; ; ; ; ; ; ;;;;
05/31/2018; 22:29:54; ; ; ; ; ; ; ;;;;
05/31/2018; 22:46:25; ; ; ; ; ; ; ;;;;
05/31/2018; 23:02:46;16.3202683;-89.3277633;644;6;1.2;1.6;36;;63;0;0
05/31/2018; 23:17:58;16.32048;-89.32798;746;6;1.2;1.5;30;;11;0;0
05/31/2018; 23:33:18;16.3202567;-89.3275433;674;6;1.1;1.4;29;;18;0;0
05/31/2018; 23:48:38;16.32093;-89.3269967;720;6;1.3;1.6;29;;20;0;0
06.01.2018; 00:03:52;16.320065;-89.3277967;640;6;1.3;1.6;30;;13;0;0
06.01.2018; 00:19:20;16.3202467;-89.327525;678;6;1.4;1.6;28;;27;0;0
06.01.2018; 00:34:32;16.32036;-89.327635;638;6;1.3;1.5;28;;11;0;0
06.01.2018; 00:49:38;16.321925;-89.328765;594;7;1;1.3;26;;5;0;0
06.01.2018; 01:05:01;16.321705;-89.3287283;636;6;1.2;1.5;27;;21;0;0
