Date; Time; Latitude; Longitude; Altitude; Satellites; HDOP; PDOP; Temperature; Speed; TTFF; SNR; tbd
05/23/2018; 13:22:53;16.424555;-89.5942983;294;9;0.8;1.1;24;0;6;0;0
05/23/2018; 13:38:21;16.42511;-89.5943783;294;9;1;1.3;26;0;27;0;0
05/23/2018; 13:53:31;16.425005;-89.5950367;382;5;1.5;1.8;28;3.704;10;0;0
05/23/2018; 14:08:35;16.42504;-89.5948317;318;8;1;1.3;29;0;3;0;0
05/23/2018; 14:23:39;16.4250833;-89.5947217;314;6;1.2;1.5;29;0;2;0;0
05/23/2018; 14:38:44;16.4252233;-89.59446;352;6;1.2;1.5;29;1.852;4;0;0
05/23/2018; 14:53:47;16.4250533;-89.5945083;342;6;1.3;1.6;30;5.556;2;0;0
05/23/2018; 15:08:51;16.4251217;-89.5945533;342;11;0.8;1.1;30;0;3;0;0
05/23/2018; 15:24:00;16.425;-89.5944783;328;6;1.3;1.6;30;0;7;0;0
05/23/2018; 15:39:05;16.4250367;-89.594225;306;8;0.9;1.2;29;0;4;0;0
05/23/2018; 15:54:08;16.424575;-89.5943217;350;5;1.7;2;30;0;2;0;0
05/23/2018; 16:09:13;16.4250333;-89.594255;320;11;0.8;1.1;31;1.852;4;0;0
05/23/2018; 16:24:17;16.424895;-89.5943667;300;9;0.9;1.2;31;0;3;0;0
05/23/2018; 16:39:23;16.4250917;-89.59426;304;10;0.8;1.1;30;0;6;0;0
05/23/2018; 16:54:28;16.4250283;-89.594465;302;9;0.9;1.2;30;0;3;0;0
05/23/2018; 17:10:58; ; ; ; ; ; ; ; No position found;;;
05/23/2018; 17:26:13;16.4242333;-89.59413;332;11;0.8;1.1;31;0;14;0;0
05/23/2018; 17:41:18;16.4243633;-89.5945517;324;9;0.9;1.2;31;1.852;4;0;0
05/23/2018; 17:56:24;16.4246467;-89.59414;378;8;1;1.4;31;0;5;0;0
05/23/2018; 18:12:55;16.42495;-89.59423;316;9;1;1.8;32;0;63;0;0
05/23/2018; 18:28:08;16.4249967;-89.5945367;280;5;2.6;2.8;31;1.852;12;0;0
05/23/2018; 18:43:14;16.4248567;-89.5943483;324;9;0.9;1.3;31;0;5;0;0
05/23/2018; 18:58:20;16.4246833;-89.5946483;268;5;1.8;2.1;31;0;4;0;0
05/23/2018; 19:13:24;16.4248117;-89.5942833;328;10;0.8;1.1;32;0;4;0;0
05/23/2018; 19:28:32;16.4249783;-89.5942083;318;10;0.8;1.2;32;0;6;0;0
05/23/2018; 19:43:36;16.4250567;-89.5941867;332;9;0.8;1.1;32;1.852;3;0;0
05/23/2018; 19:58:42;16.4250683;-89.5943867;316;11;0.7;1;32;0;5;0;0
05/23/2018; 20:13:46;16.4249717;-89.5944167;290;8;1;1.3;33;1.852;3;0;0
05/23/2018; 20:28:51;16.4250433;-89.5942933;326;10;0.8;1.1;32;1.852;4;0;0
05/23/2018; 20:43:55;16.42503;-89.5942917;318;10;0.8;1.1;32;0;3;0;0
05/23/2018; 20:58:59;16.42519;-89.594785;300;9;0.8;1.1;31;3.704;3;0;0
05/23/2018; 21:14:04;16.4250417;-89.5944033;300;7;1;1.3;30;0;3;0;0
05/23/2018; 21:30:35; ; ; ; ; ; ; ; No position found;;;
05/23/2018; 21:46:08;16.41521;-89.5893517;300;5;1.3;1.6;30;11.112;33;0;0
05/23/2018; 22:01:19;16.41105;-89.5893067;222;6;1.2;1.5;29;0;10;0;0
05/23/2018; 22:17:50; ; ; ; ; ; ; ; No position found;;;
05/23/2018; 22:34:20; ; ; ; ; ; ; ; No position found;;;
05/23/2018; 22:50:51; ; ; ; ; ; ; ; No position found;;;
05/23/2018; 23:07:21; ; ; ; ; ; ; ; No position found;;;
05/23/2018; 23:22:49;16.4121783;-89.5901667;10;6;1.8;3.8;29;3.704;26;0;0
05/23/2018; 23:38:04;16.4115133;-89.58954;312;6;1.1;1.4;28;0;14;0;0
05/23/2018; 23:54:35; ; ; ; ; ; ; ; No position found;;;
05/24/2018; 00:10:01;16.411455;-89.5895467;310;7;1;1.4;28;0;25;0;0
05/24/2018; 00:25:30;16.4114933;-89.58946;310;5;1.5;1.8;28;0;28;0;0
05/24/2018; 00:40:36;16.4112533;-89.589615;364;4;1.7;2;28;5.556;5;0;0
05/24/2018; 00:55:44;16.4113667;-89.5896617;314;5;1.3;1.6;28;0;7;0;0
05/24/2018; 01:10:48;16.4113133;-89.5901033;242;6;1.1;1.5;28;0;3;0;0
05/24/2018; 01:25:53;16.40815;-89.59222;286;7;1.1;1.5;25;0;4;0;0
05/24/2018; 01:41:00;16.4112433;-89.59864;348;6;1.1;1.5;24;0;5;0;0
05/24/2018; 01:56:09;16.411375;-89.598945;550;6;1.1;1.5;25;0;8;0;0
05/24/2018; 02:11:15;16.4114733;-89.5991783;448;6;1.1;1.5;24;1.852;5;0;0
05/24/2018; 02:26:25;16.4109467;-89.5996733;326;7;1;1.4;25;0;9;0;0
05/24/2018; 02:41:31;16.4107883;-89.6003783;352;6;1.2;1.5;26;0;5;0;0
05/24/2018; 02:56:38;16.41084;-89.6002833;334;6;1.3;1.5;27;0;5;0;0
05/24/2018; 03:11:55;16.41053;-89.6000267;290;6;1.5;1.7;27;0;16;0;0
05/24/2018; 03:27:03;16.4108417;-89.6001;362;6;1.4;1.7;27;3.704;7;0;0
05/24/2018; 03:42:19;16.4110117;-89.5996167;312;5;2.5;2.6;25;0;15;0;0
05/24/2018; 03:57:49;16.410265;-89.5985667;252;7;1.5;1.7;25;0;29;0;0
05/24/2018; 04:13:01;16.4113883;-89.5984733;434;6;1.2;1.5;26;0;11;0;0
05/24/2018; 04:28:10;16.4109233;-89.5987133;298;6;1.2;1.5;26;0;8;0;0
05/24/2018; 04:43:35;16.4082783;-89.5979;174;5;1.6;1.9;26;7.408;23;0;0
05/24/2018; 04:58:40;16.4090267;-89.59104;238;6;1.2;1.6;24;9.26;4;0;0
05/24/2018; 05:13:51;16.4110733;-89.5888033;232;6;1.3;1.6;23;1.852;11;0;0
05/24/2018; 05:28:57;16.40806;-89.5920917;244;6;1.1;1.5;23;7.408;4;0;0
05/24/2018; 05:44:02;16.4074367;-89.5919733;304;6;1.2;1.5;23;1.852;4;0;0
05/24/2018; 05:59:32;16.4109167;-89.599015;258;6;1.2;1.5;24;3.704;30;0;0
05/24/2018; 06:16:03; ; ; ; ; ; ; ; No position found;;;
05/24/2018; 06:31:28;16.411135;-89.5988183;280;7;1.2;1.4;28;0;24;0;0
05/24/2018; 06:46:43;16.4110683;-89.5991767;340;6;1.5;1.8;28;0;15;0;0
05/24/2018; 07:01:52;16.411;-89.5987583;288;6;1.5;1.8;29;0;7;0;0
05/24/2018; 07:17:07;16.410975;-89.5987217;338;6;2.1;2.3;29;0;15;0;0
05/24/2018; 07:32:25;16.4109083;-89.598695;252;5;1.3;1.6;30;0;16;0;0
05/24/2018; 07:47:31;16.4108717;-89.5987133;294;6;1.1;1.5;29;0;6;0;0
05/24/2018; 08:02:41;16.410875;-89.5987683;364;6;1.1;1.4;27;0;9;0;0
05/24/2018; 08:17:48;16.4108967;-89.598725;322;6;1.2;1.5;26;0;6;0;0
05/24/2018; 08:33:04;16.41214;-89.5984333;12;3;3.3;3.5;27;0;15;0;0
05/24/2018; 08:48:10;16.4099283;-89.5905433;284;8;0.9;1.2;23;5.556;6;0;0
05/24/2018; 09:03:19;16.407545;-89.58945;362;5;1.7;1.9;22;5.556;7;0;0
05/24/2018; 09:18:27;16.4083783;-89.5851733;290;6;1.3;1.6;23;1.852;7;0;0
05/24/2018; 09:33:38;16.4079983;-89.585615;322;10;1;1.3;24;0;11;0;0
05/24/2018; 09:48:43;16.4111583;-89.5903867;322;6;1.2;1.5;22;1.852;3;0;0
05/24/2018; 10:03:48;16.4114883;-89.5895667;292;6;1.6;1.8;24;0;5;0;0
05/24/2018; 10:18:53;16.4114467;-89.589605;274;6;1.4;1.7;25;0;3;0;0
05/24/2018; 10:33:57;16.4114167;-89.5894783;294;7;1;1.4;26;0;3;0;0
05/24/2018; 10:49:02;16.4112017;-89.58948;324;7;1;1.4;26;0;4;0;0
05/24/2018; 11:04:06;16.4115533;-89.5893333;286;6;1.8;2;26;0;3;0;0
05/24/2018; 11:19:11;16.411535;-89.5894233;300;8;1;1.3;26;1.852;3;0;0
05/24/2018; 11:34:17;16.4112917;-89.5897267;290;6;1.1;1.4;25;1.852;6;0;0
05/24/2018; 11:49:21;16.4113983;-89.5896;316;9;0.9;1.2;25;0;3;0;0
05/24/2018; 12:04:27;16.4115017;-89.5895283;342;7;1;1.3;25;1.852;4;0;0
05/24/2018; 12:19:31;16.4118267;-89.5892883;332;9;0.9;1.2;26;0;3;0;0
05/24/2018; 12:34:36;16.4118433;-89.589195;332;9;0.9;1.1;27;1.852;4;0;0
05/24/2018; 12:49:40;16.4118383;-89.5893167;328;9;0.9;1.2;28;0;3;0;0
05/24/2018; 13:04:46;16.4118583;-89.5893433;318;10;0.8;1.2;28;0;4;0;0
05/24/2018; 13:19:49;16.4118633;-89.5894033;318;9;0.9;1.3;28;0;2;0;0
05/24/2018; 13:34:53;16.4118383;-89.5892967;324;8;0.9;1.3;28;0;3;0;0
05/24/2018; 13:49:57;16.4117183;-89.5895083;356;8;0.9;1.3;28;0;3;0;0
05/24/2018; 14:05:02;16.4116517;-89.58949;354;7;1.1;1.4;29;20.372;3;0;0
05/24/2018; 14:20:06;16.411615;-89.5895583;344;9;0.9;1.2;30;0;3;0;0
05/24/2018; 14:35:10;16.4116733;-89.5893883;306;7;1.2;1.5;30;0;3;0;0
05/24/2018; 14:50:14;16.4114333;-89.589895;318;9;1;1.2;29;0;3;0;0
05/24/2018; 15:05:20;16.4116583;-89.5893367;316;7;1.5;1.7;28;1.852;4;0;0
05/24/2018; 15:20:24;16.4113567;-89.5895733;286;7;1.1;1.4;28;0;3;0;0
05/24/2018; 15:36:01;16.4115317;-89.5893533;306;11;0.9;1.2;27;0;36;0;0
05/24/2018; 15:51:05;16.4116117;-89.5891467;326;7;1;1.3;26;0;3;0;0
05/24/2018; 16:06:09;16.4114783;-89.5894567;292;4;2;2.2;26;0;3;0;0
05/24/2018; 16:21:16;16.41145;-89.5894683;306;9;0.9;1.2;27;0;6;0;0
05/24/2018; 16:36:23;16.4114667;-89.58941;306;7;1.3;1.6;27;0;6;0;0
05/24/2018; 16:51:27;16.4113367;-89.5894167;294;8;1;1.4;28;0;3;0;0
05/24/2018; 17:06:48;16.41134;-89.5894133;236;6;1.1;1.5;29;1.852;20;0;0
05/24/2018; 17:21:56;16.4111983;-89.589405;272;6;1.2;1.5;29;0;7;0;0
05/24/2018; 17:37:48;16.41132;-89.5892917;334;6;1.7;2;29;0;51;0;0
05/24/2018; 17:53:09;16.41116;-89.5894617;290;6;1.3;1.6;30;0;20;0;0
05/24/2018; 18:09:39; ; ; ; ; ; ; ; No position found;;;
05/24/2018; 18:25:25;16.4113017;-89.5894783;312;7;1.4;1.7;30;0;44;0;0
05/24/2018; 18:41:56; ; ; ; ; ; ; ; No position found;;;
05/24/2018; 18:56:59;16.4113383;-89.589365;402;8;1;1.3;30;0;3;0;0
05/24/2018; 19:13:30; ; ; ; ; ; ; ; No position found;;;
05/24/2018; 19:28:37;16.4116067;-89.5897667;192;6;1.3;1.6;30;0;6;0;0
05/24/2018; 19:45:07; ; ; ; ; ; ; ; No position found;;;
05/24/2018; 20:00:13;16.4110333;-89.5896833;406;8;1.1;1.4;30;0;4;0;0
05/24/2018; 20:15:21;16.4109583;-89.58983;462;6;1.1;1.4;30;0;7;0;0
05/24/2018; 20:30:27;16.4113817;-89.5894367;322;8;0.9;1.2;30;0;6;0;0
05/24/2018; 20:45:44;16.411485;-89.5895583;344;7;1;1.3;30;0;16;0;0
05/24/2018; 21:00:52;16.4116267;-89.5893417;304;7;1.2;1.4;30;0;7;0;0
05/24/2018; 21:16:07;16.4111433;-89.5898433;346;6;1.3;1.6;30;0;14;0;0
05/24/2018; 21:31:20;16.411175;-89.5897733;336;7;1.1;1.4;30;1.852;11;0;0
05/24/2018; 21:46:27;16.4113433;-89.5894633;316;7;0.9;1.3;31;0;6;0;0
05/24/2018; 22:01:32;16.411435;-89.5892733;410;6;1.1;1.4;32;0;4;0;0
05/24/2018; 22:16:43;16.41167;-89.5902633;-18;6;1.2;1.5;30;0;11;0;0
05/24/2018; 22:31:56;16.4114533;-89.589205;404;7;0.9;1.3;30;0;11;0;0
05/24/2018; 22:47:31;16.4115967;-89.58934;380;6;1.2;1.5;32;1.852;35;0;0
05/24/2018; 23:02:36;16.4115333;-89.5893717;300;8;0.8;1.2;32;0;3;0;0
05/24/2018; 23:17:47;16.41144;-89.589275;240;7;0.9;1.2;31;0;11;0;0
05/24/2018; 23:32:52;16.4115267;-89.5894167;308;8;0.9;1.2;32;0;4;0;0
05/24/2018; 23:48:05;16.4116317;-89.5893633;242;6;1.3;1.5;32;0;11;0;0
05/25/2018; 00:03:19;16.411385;-89.5897067;352;8;0.9;1.2;32;0;14;0;0
05/25/2018; 00:18:26;16.411595;-89.5895417;314;7;1;1.3;30;1.852;6;0;0
05/25/2018; 00:33:31;16.411525;-89.5896567;294;6;1.1;1.4;30;0;5;0;0
05/25/2018; 00:48:37;16.4115317;-89.5895517;334;8;1;1.3;30;3.704;4;0;0
05/25/2018; 01:03:43;16.411525;-89.5897817;286;7;1.1;1.4;28;0;6;0;0
05/25/2018; 01:18:51;16.4081867;-89.5921717;318;8;0.9;1.2;26;0;6;0;0
05/25/2018; 01:34:00;16.41057;-89.5985733;296;6;1.2;1.5;25;0;8;0;0
05/25/2018; 01:49:06;16.4092283;-89.598825;344;7;1;1.3;24;5.556;6;0;0
05/25/2018; 02:04:14;16.40849;-89.5919233;340;6;1.1;1.5;24;3.704;6;0;0
05/25/2018; 02:19:20;16.4112667;-89.590355;326;7;1;1.4;25;3.704;6;0;0
05/25/2018; 02:34:26;16.407495;-89.5917017;232;7;1;1.3;25;0;6;0;0
05/25/2018; 02:49:33;16.4106367;-89.5987533;366;6;1.2;1.5;24;0;6;0;0
05/25/2018; 03:04:38;16.41231;-89.5930383;334;8;0.9;1.2;24;9.26;4;0;0
05/25/2018; 03:20:16;16.41101;-89.5893683;380;6;1.3;1.6;25;0;36;0;0
05/25/2018; 03:36:46; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 03:53:17; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 04:08:39;16.4114233;-89.5892883;342;6;1.1;1.4;29;1.852;21;0;0
05/25/2018; 04:23:49;16.4114383;-89.5885267;348;7;1;1.3;28;0;9;0;0
05/25/2018; 04:39:13;16.4112867;-89.5904567;206;6;1;1.4;26;0;23;0;0
05/25/2018; 04:54:41;16.408845;-89.5990333;292;6;1.1;1.5;24;0;27;0;0
05/25/2018; 05:10:02;16.4109083;-89.599195;422;6;1.1;1.5;25;0;21;0;0
05/25/2018; 05:25:14;16.4104967;-89.5989217;390;6;1.1;1.5;25;0;11;0;0
05/25/2018; 05:40:26;16.41047;-89.5987167;318;6;1.1;1.4;26;0;11;0;0
05/25/2018; 05:55:35;16.4105917;-89.5988217;368;6;1;1.4;26;0;7;0;0
05/25/2018; 06:10:49;16.4105783;-89.598755;324;7;1;1.3;26;0;13;0;0
05/25/2018; 06:26:01;16.4110183;-89.5998783;568;6;1;1.4;27;0;11;0;0
05/25/2018; 06:41:15;16.4106133;-89.5988417;358;7;1;1.3;27;1.852;13;0;0
05/25/2018; 06:56:34;16.410635;-89.5991233;310;7;1.1;1.4;26;0;18;0;0
05/25/2018; 07:11:41;16.4108267;-89.5992633;260;6;1.2;1.5;28;0;6;0;0
05/25/2018; 07:27:34;16.41088;-89.5999083;248;6;1.2;1.5;28;0;52;0;0
05/25/2018; 07:43:21;16.4107917;-89.59982;258;7;1;1.3;31;0;46;0;0
05/25/2018; 07:58:27;16.410445;-89.5994833;272;7;1;1.3;30;0;6;0;0
05/25/2018; 08:13:38;16.410875;-89.5997117;282;6;1.1;1.4;28;0;9;0;0
05/25/2018; 08:28:50;16.410535;-89.59969;376;6;1.2;1.5;28;0;11;0;0
05/25/2018; 08:44:01;16.410885;-89.599225;382;7;1.3;1.5;27;1.852;11;0;0
05/25/2018; 08:59:09;16.4112867;-89.5997933;398;6;1.5;1.8;27;1.852;6;0;0
05/25/2018; 09:14:20;16.411205;-89.599385;326;6;1.4;1.6;28;0;11;0;0
05/25/2018; 09:29:31;16.41071;-89.599055;300;7;1.2;1.5;28;0;11;0;0
05/25/2018; 09:44:36;16.410955;-89.5996133;400;6;1.2;1.5;28;0;3;0;0
05/25/2018; 09:59:40;16.41094;-89.5993333;362;6;1.1;1.5;29;0;3;0;0
05/25/2018; 10:14:53;16.410905;-89.600055;220;6;1.6;1.9;29;1.852;12;0;0
05/25/2018; 10:30:08;16.4107883;-89.59951;458;5;1.2;1.6;29;0;13;0;0
05/25/2018; 10:46:06;16.4112617;-89.5990217;150;7;1;1.3;31;0;57;0;0
05/25/2018; 11:01:22;16.411335;-89.599335;238;8;0.9;1.3;32;0;15;0;0
05/25/2018; 11:17:05;16.4121367;-89.59916;318;7;1.3;3.1;27;0;42;0;0
05/25/2018; 11:33:36; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 11:57:06; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 12:13:37; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 12:30:07; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 12:46:38; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 13:03:08; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 13:19:39; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 13:36:09; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 13:52:39; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 14:09:10; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 14:25:40; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 14:42:11; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 15:29:50; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 15:46:21; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 16:02:51; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 16:19:22; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 16:35:52; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 16:52:23; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 17:08:53; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 17:25:24; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 17:41:54; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 17:58:25; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 18:14:55; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 18:31:25; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 18:47:56; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 19:04:26; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 19:20:57; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 19:37:27; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 19:56:29; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 20:12:59; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 20:29:29; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 20:46:00; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 21:02:30; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 21:19:01; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 21:35:31; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 21:52:02; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 22:08:32; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 22:25:03; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 22:41:33; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 22:58:04; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 23:14:34; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 23:31:04; ; ; ; ; ; ; ; No position found;;;
05/25/2018; 23:47:35; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 00:04:05; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 00:20:36; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 00:37:06; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 00:53:37; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 01:10:07; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 01:26:38; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 01:43:08; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 01:59:39; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 02:16:09; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 02:32:40; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 02:49:10; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 03:05:41; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 03:22:11; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 03:38:41; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 03:55:12; ; ; ; ; ; ; ; No position found;;;
05/26/2018; 04:11:42; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 03:18:22; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 03:34:52; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 03:51:23; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 04:07:53; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 04:24:24; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 04:40:54; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 04:57:25; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 05:13:55; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 05:30:26; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 05:46:56; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 06:03:27; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 06:19:57; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 06:36:28; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 06:52:58; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 07:09:28; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 07:25:59; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 07:42:29; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 07:59:00; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 08:15:30; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 08:32:01; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 08:48:31; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 09:05:02; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 09:21:32; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 09:38:03; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 09:54:33; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 10:11:04; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 10:27:34; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 10:44:05; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 11:00:35; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 11:17:06; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 11:33:36; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 11:50:06; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 12:06:37; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 12:23:07; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 12:39:38; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 12:56:08; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 13:12:39; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 13:29:09; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 13:45:40; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 14:02:10; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 14:18:41; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 14:35:11; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 14:51:42; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 15:08:12; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 15:24:43; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 15:41:13; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 15:57:43; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 16:14:14; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 16:30:44; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 16:47:15; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 17:03:45; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 17:20:16; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 17:36:46; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 17:53:17; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 18:09:47; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 18:26:18; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 18:42:48; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 18:59:19; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 19:15:49; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 19:32:20; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 19:48:50; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 20:05:21; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 20:21:51; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 20:38:21; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 20:54:52; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 21:11:22; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 21:27:53; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 21:44:23; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 22:00:54; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 22:17:24; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 22:33:55; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 22:50:25; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 23:06:56; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 23:23:26; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 23:39:57; ; ; ; ; ; ; ; No position found;;;
05/27/2018; 23:56:27; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 00:12:58; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 00:29:28; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 00:45:59; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 01:02:29; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 01:18:59; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 01:35:30; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 01:52:00; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 02:08:31; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 02:25:01; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 02:41:32; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 02:58:02; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 03:14:33; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 03:31:03; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 03:47:34; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 04:04:04; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 04:20:35; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 04:37:05; ; ; ; ; ; ; ; No position found;;;
05/28/2018; 04:53:36; ; ; ; ; ; ; ; No position found;;;
