Date;Time;Latitude;Longitude;Altitude;Satellites;HDOP;PDOP;Temperature;Speed;TTFF;SNR;tbd
06/04/2018,;12:09:14;16.3438117;-89.4242667;482;7;0.9;1.3,;27;8;0;;
06/04/2018,;12:24:24;16.3441233;-89.423945;556;8;0.9;1.3,;28;10;0;;
06/04/2018,;12:39:34;16.3438583;-89.424245;490;6;1.1;1.4,;27;8;0;;
06/04/2018,;12:55:07;16.3438467;-89.4240533;580;6;1.1;1.4,;28;32;0;;
06/04/2018,;13:10:24;16.343855;-89.4241967;548;6;1.1;1.5,;29;16;0;;
06/04/2018,;13:25:49;16.3438083;-89.4243583;486;11;0.9;1.2,;28;24;0;;
06/04/2018,;13:41:08;16.3440183;-89.4242817;414;5;1.8;2.1,;28;18;0;;
06/04/2018,;14:46:41;16.34373;-89.4243433;520;6;1.0;1.3,;29;61;0;;
06/04/2018,;15:01:52;16.3436483;-89.4244217;508;5;1.2;1.5,;30;10;0;;
06/04/2018,;15:50:49;16.3438667;-89.4240817;516;8;1.0;1.3,;30;55;0;;
06/04/2018,;16:39:03;16.3437483;-89.4243567;288;6;1.0;1.4,;30;12;0;;
06/04/2018,;16:54:09;16.3434433;-89.424465;454;5;2.2;2.4,;30;5;0;;
06/04/2018,;17:09:18;16.343575;-89.424425;530;7;1.1;1.5,;30;7;0;;
06/04/2018,;17:24:32;16.3435417;-89.4241917;478;6;4.1;5.8,;31;13;0;;
06/04/2018,;17:39:46;16.343685;-89.4243167;492;7;1.2;1.4,;31;13;0;;
06/04/2018,;17:55:02;16.3438183;-89.424235;518;6;1.9;2.1,;30;15;0;;
06/04/2018,;18:10:21;16.3444567;-89.42347;564;6;1.8;2.0,;31;18;0;;
06/04/2018,;18:25:31;16.3444167;-89.4235933;582;6;1.3;1.6,;30;9;0;;
06/04/2018,;18:57:34;16.3439017;-89.424695;482;6;1.3;1.6,;28;31;0;;
06/04/2018,;19:13:10;16.3438067;-89.4244483;476;6;1.5;1.7,;28;35;0;;
06/04/2018,;19:44:56;16.3436267;-89.424245;520;6;1.2;1.5,;28;15;0;;
06/04/2018,;20:00:58;16.3438633;-89.4243567;500;6;1.3;2.9,;28;60;0;;
06/04/2018,;20:49:06;16.3438033;-89.42449;522;6;1.3;1.6,;30;6;0;;
06/04/2018,;21:04:16;16.3438733;-89.4242267;508;7;1.2;2.1,;29;10;0;;
06/04/2018,;21:19:31;16.3438267;-89.4244017;512;5;1.9;2.1,;28;14;0;;
06/04/2018,;21:34:41;16.3438317;-89.4242717;498;6;1.0;1.3,;29;8;0;;
06/04/2018,;22:06:18;16.34378;-89.42433;524;7;1.0;1.4,;29;6;0;;
06/04/2018,;22:21:26;16.343815;-89.424275;506;6;1.1;1.4,;29;6;0;;
06/04/2018,;22:36:35;16.343825;-89.4243117;522;6;1.2;1.5,;30;8;0;;
06/04/2018,;22:51:40;16.343655;-89.4243917;530;6;2.5;2.7,;29;4;0;;
06/04/2018,;23:06:48;16.3438783;-89.42431;518;6;1.2;1.5,;29;7;0;;
06/04/2018,;23:21:56;16.3438967;-89.4242267;542;7;1.1;1.3,;29;6;0;;
06/04/2018,;23:37:10;16.3438567;-89.4242767;518;6;1.1;1.4,;29;13;0;;
06/04/2018,;23:52:25;16.3439383;-89.423715;576;6;1.3;1.6,;29;15;0;;
06/05/2018,;00:40:33;16.3440483;-89.4244367;448;6;1.0;1.4,;29;6;0;;
06/05/2018,;03:25:22;16.34395;-89.4241567;500;6;1.0;1.3,;28;63;0;;
06/05/2018,;03:40:27;16.343985;-89.4241933;482;6;1.1;1.3,;28;4;0;;
06/05/2018,;03:55:38;16.3441133;-89.42505;514;5;1.5;1.7,;28;9;0;;
06/05/2018,;04:10:49;16.343895;-89.4242117;406;4;1.5;1.8,;28;10;0;;
06/05/2018,;04:25:58;16.34391;-89.4243517;530;6;1.0;1.4,;28;8;0;;
06/05/2018,;04:41:13;16.343785;-89.423765;584;5;1.3;1.6,;28;15;0;;
06/05/2018,;04:56:25;16.34409;-89.4242533;490;5;1.2;1.5,;28;10;0;;
06/05/2018,;05:11:50;16.34399;-89.4243733;500;5;1.3;1.6,;27;25;0;;
06/05/2018,;05:27:04;16.343985;-89.4243167;510;4;2.9;3.1,;27;12;0;;
06/05/2018,;05:58:47;16.3440117;-89.4243167;510;6;1.1;1.4,;28;12;0;;
06/05/2018,;06:14:05;16.3437233;-89.42421;488;6;1.3;1.6,;27;17;0;;
06/05/2018,;06:29:25;16.343825;-89.4242567;462;6;1.2;1.5,;28;18;0;;
06/05/2018,;06:44:36;16.34362;-89.42419;494;6;1.0;1.4,;27;10;0;;
06/05/2018,;06:59:47;16.343865;-89.4240933;468;6;1.1;1.4,;27;10;0;;
06/05/2018,;07:14:52;16.34374;-89.4241567;470;6;1.3;1.6,;26;4;0;;
06/05/2018,;07:29:59;16.3437933;-89.42439;588;7;1.2;1.4,;26;6;0;;
06/05/2018,;07:45:11;16.3437117;-89.42454;624;6;1.1;1.4,;26;11;0;;
06/05/2018,;08:00:19;16.3435333;-89.4245033;556;6;1.2;1.5,;25;7;0;;
06/05/2018,;08:15:32;16.34383;-89.4238733;562;6;1.4;1.7,;25;11;0;;
06/05/2018,;08:30:49;16.3439533;-89.4243067;508;8;1.3;1.5,;26;17;0;;
06/05/2018,;08:45:57;16.3438967;-89.4242383;542;6;1.8;2.0,;26;6;0;;
06/05/2018,;09:01:07;16.34409;-89.4245233;528;6;1.3;1.5,;27;10;0;;
06/05/2018,;09:16:22;16.3437367;-89.424145;514;7;1.0;1.3,;27;13;0;;
06/05/2018,;09:31:30;16.3438333;-89.4243617;522;6;1.2;1.5,;27;7;0;;
06/05/2018,;09:46:35;16.3439483;-89.4241733;568;5;1.4;1.7,;27;3;0;;
06/05/2018,;10:01:41;16.3440317;-89.424105;574;5;2.1;2.3,;27;5;0;;
06/05/2018,;10:16:46;16.3439883;-89.4243367;502;5;1.4;1.7,;26;4;0;;
06/05/2018,;10:48:20;16.3440583;-89.424155;486;6;1.8;2.0,;26;3;0;;
06/05/2018,;11:03:32;16.343475;-89.42407;834;6;1.7;2.0,;26;11;0;;
06/05/2018,;11:18:41;16.3438733;-89.424295;488;6;1.3;1.6,;27;8;0;;
06/05/2018,;11:33:47;16.3438867;-89.4242483;516;7;1.0;1.3,;27;6;0;;
06/05/2018,;11:48:54;16.34393;-89.4241667;500;7;1.2;1.5,;27;6;0;;
06/05/2018,;12:04:12;16.3438933;-89.4241617;534;7;1.2;1.5,;27;17;0;;
06/05/2018,;12:19:22;16.3440517;-89.4242033;554;7;1.0;1.3,;26;8;0;;
06/05/2018,;12:34:46;16.3439017;-89.424255;522;6;1.2;1.5,;27;23;0;;
06/05/2018,;12:50:47;16.3439933;-89.4246917;264;6;1.1;1.5,;28;61;0;;
06/05/2018,;13:06:06;16.3437033;-89.4239017;606;6;1.1;1.5,;26;17;0;;
06/05/2018,;13:21:26;16.343885;-89.4243617;442;6;1.6;1.8,;28;20;0;;
06/05/2018,;13:36:47;16.3440917;-89.4242433;466;6;1.2;1.5,;28;20;0;;
06/05/2018,;13:52:02;16.3434933;-89.4242167;736;5;1.9;2.2,;29;13;0;;
06/05/2018,;14:07:13;16.3441583;-89.4245267;482;5;2.4;2.6,;30;10;0;;
06/05/2018,;14:22:27;16.3441783;-89.4244733;510;5;2.8;3.0,;30;12;0;;
06/05/2018,;14:38:00;16.343965;-89.4242983;482;6;1.4;1.6,;30;32;0;;
06/05/2018,;14:53:07;16.3439083;-89.42444;504;6;1.1;1.4,;30;6;0;;
06/05/2018,;15:08:16;16.3439383;-89.4242633;492;6;1.1;1.4,;31;7;0;;
06/05/2018,;15:23:24;16.3437917;-89.4243233;494;6;1.1;1.4,;30;7;0;;
06/05/2018,;15:38:29;16.3439983;-89.4243167;506;5;1.3;1.6,;31;4;0;;
06/05/2018,;15:53:39;16.3441883;-89.4239917;460;6;1.6;1.8,;30;9;0;;
06/05/2018,;16:08:50;16.34372;-89.4243033;512;8;0.9;1.3,;29;10;0;;
06/05/2018,;16:24:39;16.3439117;-89.4243067;526;6;1.5;1.8,;30;47;0;;
06/05/2018,;16:57:14;16.34384;-89.424275;460;6;1.2;1.5,;30;63;0;;
06/05/2018,;17:13:02;16.3436967;-89.4243517;450;7;1.2;1.5,;30;46;0;;
06/05/2018,;18:01:51;16.3435133;-89.4241617;470;5;1.9;2.1,;30;47;0;;
06/05/2018,;18:17:23;16.343905;-89.4244817;416;7;1.0;1.4,;30;31;0;;
06/05/2018,;18:32:37;16.3436283;-89.42432;382;6;1.9;2.1,;30;13;0;;
06/05/2018,;18:48:21;16.3438717;-89.4245567;422;6;1.2;1.5,;30;43;0;;
06/05/2018,;19:03:37;16.34397;-89.424355;536;7;1.1;1.4,;30;16;0;;
06/05/2018,;19:19:13;16.343765;-89.4244517;418;8;0.9;1.3,;30;36;0;;
06/05/2018,;19:34:19;16.3439233;-89.424515;442;6;1.0;1.4,;32;5;0;;
06/05/2018,;19:49:31;16.3435983;-89.4245033;506;6;1.0;1.4,;32;11;0;;
06/05/2018,;20:04:39;16.3440983;-89.4242133;488;6;1.2;1.5,;32;6;0;;
06/05/2018,;20:19:50;16.343565;-89.4246617;502;6;1.1;1.4,;32;10;0;;
06/05/2018,;20:35:10;16.3439667;-89.4245683;472;6;1.4;1.6,;31;18;0;;
06/05/2018,;20:50:34;16.3437633;-89.4242267;522;6;1.2;1.5,;30;23;0;;
06/05/2018,;21:05:43;16.3439217;-89.4242733;570;6;1.2;1.5,;30;7;0;;
06/05/2018,;21:20:48;16.3438733;-89.4244833;648;6;1.1;1.5,;30;4;0;;
06/05/2018,;21:35:54;16.3435267;-89.4242217;664;8;0.9;1.2,;30;6;0;;
06/05/2018,;21:51:08;16.3438717;-89.4244567;474;7;1.0;1.3,;30;12;0;;
06/05/2018,;22:06:24;16.3438533;-89.4243833;554;6;1.1;1.5,;30;16;0;;
06/05/2018,;22:21:35;16.3437067;-89.4243333;546;6;1.2;1.5,;30;10;0;;
06/05/2018,;22:53:17;16.3439517;-89.4242983;556;6;1.2;1.5,;30;11;0;;
06/05/2018,;23:08:23;16.3439883;-89.4241917;512;5;2.0;2.2,;29;4;0;;
06/05/2018,;23:23:37;16.3437483;-89.4243333;510;6;1.6;1.8,;28;13;0;;
06/05/2018,;23:38:51;16.3438917;-89.4243567;542;5;1.7;2.0,;29;13;0;;
06/05/2018,;23:54:04;16.3438133;-89.4243483;502;7;1.2;1.5,;30;12;0;;
06/06/2018,;00:09:20;16.3438967;-89.4242667;524;9;0.8;1.1,;30;15;0;;
06/06/2018,;00:58:35;16.3435867;-89.4244117;302;5;1.2;1.5,;30;63;0;;
06/06/2018,;02:19:43;16.3438967;-89.4242183;516;6;1.3;1.5,;28;5;0;;
06/06/2018,;02:35:05;16.3434267;-89.4243167;530;6;1.4;1.6,;28;21;0;;
06/06/2018,;02:50:54;16.3437317;-89.4241533;526;6;1.6;1.8,;28;48;0;;
06/06/2018,;03:06:05;16.3440317;-89.4241733;480;6;1.2;1.5,;29;9;0;;
06/06/2018,;03:21:27;16.3439917;-89.424315;496;6;1.2;1.5,;28;21;0;;
06/06/2018,;03:36:34;16.3438717;-89.4241467;484;6;1.1;1.4,;28;6;0;;
06/06/2018,;03:51:42;16.3437733;-89.424145;510;6;1.1;1.4,;28;7;0;;
06/06/2018,;04:06:52;16.343845;-89.4242767;496;8;0.9;1.2,;28;10;0;;
06/06/2018,;04:21:59;16.3440283;-89.4242383;478;6;1.1;1.5,;28;5;0;;
06/06/2018,;04:37:15;16.3439217;-89.4242167;462;8;0.9;1.2,;28;15;0;;
06/06/2018,;05:58:56;16.34413;-89.4243183;520;6;1.8;2.0,;30;38;0;;
06/06/2018,;06:14:17;16.3440367;-89.4242883;506;6;1.0;1.4,;30;20;0;;
06/06/2018,;06:29:22;16.3438017;-89.4242733;512;6;1.4;1.7,;30;4;0;;
06/06/2018,;07:01:08;16.3439133;-89.424305;500;5;1.6;1.9,;29;14;0;;
06/06/2018,;07:49:15;16.343935;-89.4240783;522;7;1.1;1.4,;29;6;0;;
06/06/2018,;08:04:34;16.34373;-89.4243983;490;6;1.4;1.7,;29;18;0;;
06/06/2018,;08:19:43;16.343825;-89.4242533;510;6;1.7;1.9,;29;8;0;;
06/06/2018,;08:34:58;16.343705;-89.4243683;502;6;1.5;1.8,;30;14;0;;
06/06/2018,;08:50:25;16.34395;-89.424315;422;6;1.5;1.8,;29;26;0;;
06/06/2018,;09:05:41;16.3438417;-89.4243533;470;6;2.6;2.7,;28;16;0;;
06/06/2018,;09:21:20;16.3436483;-89.4244483;500;7;1.3;1.5,;29;37;0;;
06/06/2018,;09:36:53;16.3439383;-89.4244667;464;5;1.4;1.7,;29;31;0;;
06/06/2018,;09:51:57;16.3440133;-89.4242417;518;6;1.3;1.6,;28;3;0;;
06/06/2018,;10:07:31;16.34392;-89.4243367;514;11;0.7;1.1,;28;33;0;;
06/06/2018,;10:22:48;16.3439317;-89.424355;468;9;0.8;1.2,;27;16;0;;
06/06/2018,;10:37:57;16.3441633;-89.4242083;418;8;1.1;1.4,;28;8;0;;
06/06/2018,;10:53:10;16.344185;-89.4243967;596;4;2.5;2.7,;28;12;0;;
06/06/2018,;11:08:23;16.344045;-89.4243067;400;4;2.7;2.8,;28;11;0;;
06/06/2018,;11:23:33;16.3439983;-89.4242633;514;4;1.6;1.9,;28;10;0;;
06/06/2018,;11:38:54;16.3439533;-89.42412;510;6;1.4;1.7,;29;20;0;;
06/06/2018,;11:54:05;16.3438217;-89.4242583;522;6;1.3;1.6,;29;10;0;;
06/06/2018,;12:09:18;16.3440567;-89.424605;470;8;1.0;1.3,;28;12;0;;
06/06/2018,;12:24:29;16.3440017;-89.42403;544;5;1.9;2.2,;30;10;0;;
06/06/2018,;12:39:38;16.3438633;-89.42429;508;6;1.1;1.5,;30;7;0;;
06/06/2018,;13:11:48;16.34377;-89.4246517;478;9;0.8;1.1,;30;39;0;;
06/06/2018,;13:43:50;16.3436417;-89.4245433;508;7;1.7;1.9,;30;31;0;;
06/06/2018,;13:59:01;16.3440217;-89.424575;510;6;1.4;1.6,;28;10;0;;
06/06/2018,;14:30:48;16.3436483;-89.4246033;534;7;1.6;1.8,;30;15;0;;
06/06/2018,;14:46:30;16.3435267;-89.4245667;536;6;1.5;1.7,;30;41;0;;
06/06/2018,;15:18:26;16.3435467;-89.424625;530;6;1.4;1.7,;30;24;0;;
06/06/2018,;15:34:49;16.3438717;-89.4243583;504;4;1.7;1.9,;31;63;0;;
06/06/2018,;16:06:42;16.3438017;-89.42442;508;5;1.8;2.0,;30;21;0;;
06/06/2018,;16:21:58;16.3436283;-89.42429;506;6;1.1;1.4,;32;15;0;;
06/06/2018,;17:43:20;16.343945;-89.424335;448;7;1.2;1.5,;30;19;0;;
06/06/2018,;17:59:07;16.3434967;-89.4243;378;6;1.7;1.9,;31;46;0;;
06/06/2018,;20:10:07;16.3438533;-89.4241467;498;5;1.7;1.9,;32;25;0;;
06/06/2018,;20:25:29;16.3439633;-89.4243167;474;6;1.2;1.5,;33;21;0;;
06/06/2018,;20:40:39;16.3437667;-89.4243817;504;9;0.8;1.1,;32;9;0;;
06/06/2018,;20:55:44;16.3436817;-89.4239917;496;6;1.2;1.5,;33;4;0;;
06/06/2018,;21:10:50;16.343835;-89.4239867;572;8;0.9;1.2,;32;6;0;;
06/06/2018,;21:26:08;16.3439217;-89.4242217;450;4;1.8;2.0,;32;16;0;;
06/06/2018,;21:58:03;16.3437633;-89.4242083;586;8;0.8;1.2,;33;25;0;;
06/06/2018,;22:13:40;16.343865;-89.4243733;490;4;4.9;5.0,;33;35;0;;
06/06/2018,;22:29:32;16.343835;-89.4244217;474;6;1.2;1.6,;32;51;0;;
06/06/2018,;22:45:01;16.3437317;-89.42419;518;5;1.4;1.6,;32;28;0;;
06/06/2018,;23:00:21;16.34386;-89.424395;490;6;1.2;1.4,;32;19;0;;
06/06/2018,;23:15:26;16.3438317;-89.4242667;514;6;1.2;1.5,;32;4;0;;
06/06/2018,;23:30:33;16.3438633;-89.4242333;528;5;1.6;1.8,;32;6;0;;
06/06/2018,;23:45:39;16.343875;-89.42424;504;6;0.9;1.3,;32;5;0;;
06/07/2018,;00:00:44;16.3440717;-89.4245617;478;6;1.4;1.6,;31;4;0;;
06/07/2018,;00:15:52;16.3437517;-89.4240983;526;7;1.1;1.3,;31;7;0;;
06/07/2018,;00:31:05;16.342965;-89.4235717;720;6;1.1;1.4,;30;11;0;;
06/07/2018,;00:46:22;16.3440183;-89.4243;476;6;1.1;1.5,;30;16;0;;
06/07/2018,;01:01:31;16.343925;-89.4242667;500;6;1.1;1.5,;30;8;0;;
06/07/2018,;01:17:10;16.3440217;-89.42432;452;6;1.1;1.5,;30;38;0;;
06/07/2018,;02:05:29;16.3439017;-89.4242717;500;6;1.3;1.5,;30;17;0;;
06/07/2018,;02:53:54;16.3436133;-89.4241017;524;7;1.2;1.4,;30;23;0;;
06/07/2018,;03:09:18;16.34371;-89.424375;482;6;1.4;1.6,;29;23;0;;
06/07/2018,;03:24:37;16.3438533;-89.42437;490;7;1.0;1.2,;28;18;0;;
06/07/2018,;03:39:49;16.344285;-89.4239917;454;6;1.4;1.7,;29;11;0;;
06/07/2018,;05:50:37;16.3440533;-89.42437;534;5;1.8;2.0,;30;13;0;;
06/07/2018,;06:05:44;16.343965;-89.4242967;516;7;1.4;1.7,;28;6;0;;
06/07/2018,;06:21:16;16.3439817;-89.4241483;574;6;1.2;1.5,;28;31;0;;
06/07/2018,;06:36:24;16.3438883;-89.4244333;500;6;1.1;1.4,;28;7;0;;
06/07/2018,;06:51:30;16.3441117;-89.4242867;552;5;1.4;1.7,;28;4;0;;
06/07/2018,;07:06:35;16.3433017;-89.4246933;660;6;1.1;1.4,;28;4;0;;
06/07/2018,;07:21:40;16.3439567;-89.4242983;544;7;1.2;1.5,;28;4;0;;
06/07/2018,;07:37:19;16.3437467;-89.42447;508;9;0.9;1.2,;28;38;0;;
06/07/2018,;07:52:24;16.3438683;-89.4242483;498;5;2.8;2.9,;28;4;0;;
06/07/2018,;08:07:30;16.34373;-89.4245717;478;7;1.4;1.7,;28;6;0;;
06/07/2018,;08:23:00;16.3432033;-89.425035;426;7;1.6;1.8,;28;29;0;;
06/07/2018,;08:38:09;16.3438183;-89.4242867;494;8;1.0;1.3,;28;8;0;;
06/07/2018,;08:53:15;16.3439483;-89.4243567;496;7;1.0;1.4,;28;5;0;;
06/07/2018,;09:25:28;16.3439033;-89.4243617;550;6;1.1;1.5,;30;41;0;;
06/07/2018,;09:58:07;16.3441167;-89.4245233;626;6;1.1;3.0,;32;63;0;;
06/07/2018,;11:03:08;16.3435417;-89.4245133;458;7;1.3;1.6,;30;29;0;;
06/07/2018,;11:18:13;16.34374;-89.424265;486;6;1.4;1.7,;29;4;0;;
06/07/2018,;11:33:25;16.3434333;-89.4249533;430;7;1.2;1.5,;29;11;0;;
06/07/2018,;11:48:35;16.3437033;-89.42428;522;9;0.9;1.2,;29;10;0;;
06/07/2018,;12:03:55;16.3437217;-89.4241617;532;7;1.1;1.4,;30;19;0;;
06/07/2018,;12:19:05;16.3438533;-89.4245217;542;6;1.5;1.8,;30;9;0;;
06/07/2018,;12:34:14;16.344225;-89.424935;464;6;1.4;1.7,;30;7;0;;
06/07/2018,;12:49:22;16.343975;-89.4245617;526;7;1.0;1.4,;30;7;0;;
06/07/2018,;13:04:30;16.3439983;-89.4245567;528;5;2.3;2.5,;30;7;0;;
06/07/2018,;13:19:57;16.34397;-89.4247217;478;6;1.1;1.3,;30;26;0;;
06/07/2018,;13:35:31;16.34397;-89.4244767;512;6;1.1;1.4,;30;33;0;;
06/07/2018,;13:51:32;16.3435867;-89.424285;474;4;2.5;2.7,;30;60;0;;
06/07/2018,;14:06:39;16.34414;-89.4243667;536;6;1.2;1.5,;30;6;0;;
06/07/2018,;14:21:50;16.3435683;-89.4246933;500;6;2.9;3.1,;30;10;0;;
06/07/2018,;14:53:35;16.3438167;-89.4242467;472;5;1.7;1.9,;30;13;0;;
06/07/2018,;15:25:28;16.344285;-89.423795;514;5;2.3;2.4,;32;21;0;;
06/07/2018,;16:14:35;16.3436317;-89.4242733;502;6;1.1;1.4,;32;63;0;;
06/07/2018,;17:52:13;16.3433817;-89.4242517;476;6;1.3;1.6,;30;6;0;;
06/07/2018,;18:07:49;16.3438217;-89.4243617;458;7;1.3;1.5,;30;35;0;;
06/07/2018,;18:23:17;16.343445;-89.4243233;402;6;1.2;1.5,;30;26;0;;
06/07/2018,;18:38:52;16.343735;-89.424565;482;6;1.0;1.4,;30;34;0;;
06/07/2018,;18:54:25;16.3440067;-89.42447;426;6;1.2;1.6,;30;32;0;;
06/07/2018,;19:26:33;16.3439017;-89.4245467;458;7;1.1;1.4,;30;37;0;;
06/07/2018,;19:42:12;16.3439983;-89.424425;430;9;0.9;1.2,;30;39;0;;
06/07/2018,;19:57:53;16.3436667;-89.4243967;514;7;1.0;1.3,;30;40;0;;
06/07/2018,;20:29:30;16.34401;-89.4244767;620;6;1.2;1.5,;30;6;0;;
06/07/2018,;20:44:44;16.3437933;-89.42337;410;6;1.2;1.5,;30;12;0;;
06/07/2018,;21:00:06;16.3435833;-89.424295;484;6;1.3;1.6,;30;21;0;;
06/07/2018,;21:15:42;16.3436283;-89.424115;548;6;1.2;1.5,;31;34;0;;
06/07/2018,;21:31:07;16.3436683;-89.42412;496;5;1.0;1.4,;31;24;0;;
06/07/2018,;21:46:40;16.3439267;-89.424315;536;6;1.2;1.5,;31;32;0;;
06/07/2018,;22:03:01;16.3436367;-89.4242883;346;6;1.1;4.3,;32;63;0;;
06/07/2018,;22:18:34;16.3440783;-89.42465;376;6;2.8;2.9,;32;31;0;;
06/07/2018,;22:33:45;16.3439467;-89.4244933;450;7;1.2;1.5,;31;11;0;;
06/07/2018,;22:49:13;16.3437517;-89.4246017;374;6;1.3;1.6,;31;27;0;;
06/07/2018,;23:04:52;16.3434617;-89.4244133;518;6;1.4;1.6,;31;37;0;;
06/07/2018,;23:20:03;16.34394;-89.424185;536;6;1.5;1.8,;31;10;0;;
06/07/2018,;23:51:43;16.34334;-89.424295;542;6;1.0;1.3,;30;9;0;;
06/08/2018,;00:06:56;16.3435817;-89.4242333;452;5;1.4;1.7,;30;11;0;;
06/08/2018,;00:22:07;16.3438933;-89.4241267;552;5;1.2;1.5,;30;10;0;;
06/08/2018,;00:37:58;16.344075;-89.4243133;480;5;1.3;1.6,;30;50;0;;
06/08/2018,;00:53:43;16.343995;-89.4244167;474;5;1.4;1.7,;30;44;0;;
06/08/2018,;01:10:00;16.343935;-89.4243183;486;5;1.2;1.5,;30;63;0;;
06/08/2018,;01:25:08;16.343705;-89.4241233;512;7;1.0;1.4,;29;7;0;;
06/08/2018,;01:41:16;16.3439233;-89.4242183;542;6;1.2;1.5,;30;63;0;;
06/08/2018,;01:57:45;16.3430367;-89.4243983;-10;6;1.1;1.4,;30;63;0;;
06/08/2018,;02:29:21;16.3437567;-89.424445;524;5;1.5;1.7,;29;4;0;;
06/08/2018,;02:44:31;16.3437933;-89.4241817;510;4;1.9;2.1,;29;9;0;;
06/08/2018,;03:00:01;16.34376;-89.4243017;522;5;2.1;2.3,;30;28;0;;
06/08/2018,;03:15:28;16.3437967;-89.42428;524;7;1.1;1.4,;30;26;0;;
06/08/2018,;03:30:56;16.34387;-89.4241367;564;5;1.4;1.7,;29;27;0;;
06/08/2018,;03:46:01;16.3437767;-89.4242767;512;6;1.0;1.3,;29;4;0;;
06/08/2018,;04:01:14;16.34428;-89.4238883;532;6;1.2;1.5,;29;12;0;;
06/08/2018,;04:33:32;16.3439967;-89.424415;574;6;1.0;1.4,;30;46;0;;
06/08/2018,;04:48:38;16.3438833;-89.424205;502;6;1.1;1.5,;30;5;0;;
06/08/2018,;05:03:43;16.34396;-89.4242433;476;6;1.0;1.4,;29;4;0;;
06/08/2018,;05:18:56;16.3441817;-89.4246133;570;5;1.6;1.8,;29;11;0;;
06/08/2018,;05:34:05;16.34381;-89.4241183;486;7;1.4;1.6,;28;8;0;;
06/08/2018,;05:49:17;16.3439583;-89.4242883;478;7;1.5;1.7,;28;11;0;;
06/08/2018,;06:04:31;16.3442033;-89.4244633;466;6;1.0;1.4,;28;13;0;;
06/08/2018,;06:19:48;16.343405;-89.424225;416;6;1.3;1.5,;28;15;0;;
06/08/2018,;06:35:01;16.3438417;-89.424345;530;5;1.5;1.8,;28;12;0;;
06/08/2018,;06:50:13;16.3437817;-89.42428;498;6;1.3;1.6,;28;11;0;;
06/08/2018,;07:38:20;16.3440267;-89.4244083;530;6;1.4;1.6,;29;5;0;;
06/08/2018,;07:53:27;16.343875;-89.424405;504;6;1.1;1.3,;29;6;0;;
06/08/2018,;08:08:34;16.343605;-89.42476;538;6;1.6;1.8,;30;6;0;;
06/08/2018,;08:23:50;16.3443667;-89.4237833;566;6;1.7;1.9,;29;14;0;;
06/08/2018,;09:28:37;16.344245;-89.4241367;630;7;1.0;1.3,;29;16;0;;
06/08/2018,;09:43:47;16.3439533;-89.4244083;538;6;1.0;1.4,;28;8;0;;
06/08/2018,;09:58:51;16.3438483;-89.4242433;520;5;1.3;1.6,;28;3;0;;
06/08/2018,;10:14:06;16.3442267;-89.4242583;512;6;1.0;1.3,;28;14;0;;
06/08/2018,;10:29:30;16.3439583;-89.4241067;534;6;1.3;1.5,;28;23;0;;
06/08/2018,;10:44:44;16.3439317;-89.4243417;472;6;2.0;2.2,;28;12;0;;
06/08/2018,;10:59:49;16.3439367;-89.424215;504;6;1.9;2.1,;28;4;0;;
06/08/2018,;11:14:58;16.3441;-89.42409;492;6;1.4;1.7,;29;8;0;;
06/08/2018,;11:30:05;16.3439267;-89.4243817;492;6;1.7;1.9,;28;5;0;;
06/08/2018,;11:45:13;16.343985;-89.4245917;452;7;1.1;1.4,;26;7;0;;
06/08/2018,;12:00:47;16.3439267;-89.424115;528;9;0.9;1.2,;28;34;0;;
06/08/2018,;12:32:24;16.344;-89.42442;548;5;1.4;1.7,;29;6;0;;
06/08/2018,;12:47:34;16.3438767;-89.424275;550;8;0.9;1.3,;28;9;0;;
06/08/2018,;13:02:56;16.343475;-89.4249517;552;6;1.2;1.5,;28;21;0;;
06/08/2018,;13:18:11;16.3438717;-89.4244117;510;7;1.0;1.3,;29;15;0;;
06/08/2018,;13:49:53;16.3437183;-89.4243267;478;6;1.5;1.7,;31;11;0;;
06/08/2018,;14:04:59;16.3435517;-89.4239767;460;6;1.5;1.8,;30;4;0;;
06/08/2018,;14:20:14;16.3439167;-89.424375;508;4;1.8;2.1,;30;14;0;;
06/08/2018,;14:35:47;16.3442217;-89.42367;616;8;0.9;1.2,;30;33;0;;
06/08/2018,;17:03:38;16.3433433;-89.423925;516;6;1.5;1.8,;30;45;0;;
06/08/2018,;17:18:50;16.34295;-89.4228867;328;6;1.4;1.7,;31;11;0;;
06/08/2018,;17:50:44;16.3447833;-89.4237717;644;7;1.1;1.4,;30;22;0;;
06/08/2018,;18:22:45;16.3439083;-89.42437;498;9;0.9;1.2,;31;30;0;;
06/08/2018,;18:38:37;16.3441083;-89.423875;478;6;1.2;2.3,;30;51;0;;
06/08/2018,;18:54:00;16.3437867;-89.4243967;494;7;1.1;1.5,;30;23;0;;
06/08/2018,;19:09:12;16.3438133;-89.4242567;506;7;0.9;1.2,;31;11;0;;
06/08/2018,;19:24:52;16.3438467;-89.4242417;498;5;1.2;1.5,;30;38;0;;
06/08/2018,;19:40:00;16.343695;-89.42424;526;8;0.8;1.2,;30;8;0;;
06/08/2018,;20:44:50;16.3436267;-89.42417;516;6;1.0;1.3,;30;17;0;;
06/08/2018,;21:33:34;16.3437;-89.4241367;492;6;1.0;1.4,;30;42;0;;
